index,CustomerID,Recency,Frequency,Monetary,Cluster
2545,15889,156,1,148.0,1
2546,15891,226,1,511.68,5
2547,15894,252,1,106.81,3
2548,15895,149,1,179.17,1
2549,15897,193,2,208.59,5
2550,15898,0,3,867.19,2
2551,15900,23,1,337.28000000000003,2
2552,15901,16,3,351.73,2
2553,15903,9,7,5126.76,2
2554,15904,7,1,164.68,2
2555,15906,19,7,1567.69,2
2556,15907,3,3,882.72,2
2557,15909,173,1,191.94,5
2558,15910,0,8,1228.88,2
2559,15912,177,2,264.62,5
2560,15916,15,6,1270.41,2
2561,15917,247,1,123.1,5
2562,15918,190,2,334.23,5
2563,15919,19,1,311.61,2
2564,15920,153,4,167.5,1
2565,15921,172,1,323.03000000000003,5
2566,15925,193,1,207.15,5
2567,15930,66,1,426.63,6
2568,15932,3,8,2495.87,2
2569,15933,20,3,1107.46,2
2570,15935,238,2,416.86,5
2571,15937,63,1,145.35000000000002,6
2572,15938,111,5,404.58000000000004,1
2573,15939,89,15,6115.01,6
2574,15940,310,1,35.8,3
2575,15942,133,1,337.44,1
2576,15944,276,1,325.1,3
2577,15947,82,1,1708.24,6
2578,15948,7,2,955.24,2
2579,15949,16,2,364.72,2
2580,15950,31,3,1315.89,2
2581,15951,8,2,708.22,2
2582,15952,33,4,781.91,2
2583,15953,14,7,1449.54,2
2584,15955,23,13,3843.88,2
2585,15957,31,1,428.89,2
2586,15958,73,1,104.35,6
2587,15963,19,2,470.76,2
2588,15965,16,3,652.68,2
2589,15967,22,2,397.68,2
2590,15969,2,3,666.1,2
2591,15970,303,1,314.09999999999997,3
2592,15971,17,12,4199.85,2
2593,15974,38,7,3442.15,2
2594,15975,83,1,371.01,6
2595,15976,164,2,427.64,1
2596,15977,16,2,1054.73,2
2597,15978,76,1,1098.78,6
2598,15980,88,3,2398.86,6
2599,15981,24,8,3408.48,2
2600,15983,21,1,326.75,2
2601,15984,2,9,2657.93,2
2602,15985,122,2,1142.42,1
2603,15986,29,1,168.12,2
2604,15987,11,6,1319.29,2
2605,15988,18,1,156.78,2
2606,15990,43,2,792.11,6
2607,15992,3,1,41.989999999999995,2
2608,15993,8,7,2777.67,2
2609,15994,54,1,414.27,6
2610,15996,87,5,769.33,6
2611,15998,36,4,2216.83,2
2612,16000,2,3,12393.7,2
2613,16003,29,4,1554.3700000000001,2
2614,16005,11,4,578.71,2
2615,16006,210,1,101.4,5
2616,16007,47,4,1693.81,6
2617,16008,23,3,478.78,2
2618,16009,21,4,972.11,2
2619,16010,245,2,282.3,5
2620,16011,7,14,2954.36,2
2621,16012,34,3,1415.29,2
2622,16013,3,42,34157.6,2
2623,16014,37,3,646.83,2
2624,16015,3,3,704.55,2
2625,16016,2,7,1102.49,2
2626,16017,46,1,211.88,6
2627,16018,38,2,408.9,2
2628,16019,46,8,3567.14,6
2629,16020,16,3,851.01,2
2630,16022,259,1,602.63,3
2631,16023,45,3,719.81,6
2632,16024,11,1,251.03,2
2633,16025,29,1,439.65999999999997,2
2634,16026,42,1,236.09,6
2635,16027,91,6,934.62,6
2636,16029,38,57,67738.31999999999,4
2637,16030,309,1,331.24,3
2638,16031,91,2,547.9,6
2639,16033,5,18,8471.08,2
2640,16034,195,3,437.70000000000005,5
2641,16036,86,2,758.9200000000001,6
2642,16037,269,2,554.5600000000001,3
2643,16038,7,3,471.78,2
2644,16040,64,3,1313.55,6
2645,16041,30,3,3166.4,2
2646,16042,21,5,1177.47,2
2647,16043,37,4,773.99,2
2648,16045,119,4,1340.7,1
2649,16049,39,3,1074.81,2
2650,16050,173,1,137.9,5
2651,16052,53,1,362.06,6
2652,16053,32,2,1511.95,2
2653,16054,144,1,783.9,1
2654,16055,220,1,134.8,5
2655,16056,44,1,650.75,6
2656,16057,15,7,2263.12,2
2657,16059,65,5,1334.91,6
2658,16062,9,3,906.06,2
2659,16063,259,1,335.32,3
2660,16066,16,5,1521.04,2
2661,16070,21,2,852.15,2
2662,16071,44,1,326.24,6
2663,16072,287,1,584.3199999999999,3
2664,16073,296,1,122.4,3
2665,16076,2,10,2234.73,2
2666,16078,283,1,79.2,3
2667,16079,16,3,1352.0,2
2668,16080,81,2,217.16,6
2669,16081,55,4,2641.82,6
2670,16083,100,1,979.64,1
2671,16084,298,1,436.18,3
2672,16085,22,5,981.51,2
2673,16086,58,4,944.13,6
2674,16091,154,2,315.06,1
2675,16092,114,3,817.86,1
2676,16093,106,1,17.0,1
2677,16094,11,4,1078.23,2
2678,16096,263,1,320.62,3
2679,16097,239,1,185.04999999999998,5
2680,16098,87,6,1575.03,6
2681,16099,49,3,731.9,6
2682,16101,70,1,1290.7,6
2683,16102,41,3,1842.14,6
2684,16103,6,6,1429.64,2
2685,16104,61,1,298.21,6
2686,16105,248,1,336.96,3
2687,16106,65,1,108.38,6
2688,16107,17,7,3204.1600000000003,2
2689,16108,84,1,842.5,6
2690,16109,218,2,611.88,5
2691,16110,44,3,1320.95,6
2692,16112,142,4,195.74,1
2693,16113,182,1,161.38,5
2694,16114,170,1,135.75000000000003,5
2695,16115,9,8,1660.8799999999999,2
2696,16116,211,1,612.78,5
2697,16117,189,1,232.21,5
2698,16119,7,2,423.36,2
2699,16120,58,4,1309.14,6
2700,16121,56,2,854.66,6
2701,16122,72,3,578.7,6
2702,16123,51,1,307.78000000000003,6
2703,16124,316,1,249.0,3
2704,16126,28,4,6287.77,2
2705,16127,38,1,656.25,2
2706,16128,17,5,1880.22,2
2707,16131,51,6,3506.54,6
2708,16133,3,33,14589.04,2
2709,16134,21,1,334.56,2
2710,16135,262,1,517.55,3
2711,16136,59,3,709.38,6
2712,16139,18,3,635.4100000000001,2
2713,16140,65,1,601.04,6
2714,16141,87,1,620.4,6
2715,16142,249,1,535.34,3
2716,16143,2,4,1613.5900000000001,2
2717,16144,246,1,175.2,5
2718,16145,8,10,3496.71,2
2719,16146,156,3,734.13,1
2720,16147,133,1,375.0,1
2721,16148,295,1,76.32000000000001,3
2722,16149,4,2,280.52,2
2723,16150,42,4,1659.6,6
2724,16152,268,1,1829.04,3
2725,16153,49,4,1609.22,6
2726,16156,8,9,3092.04,2
2727,16157,15,3,656.69,2
2728,16159,281,1,348.2,3
2729,16160,64,2,1025.44,6
2730,16161,1,16,4957.37,2
2731,16162,251,1,37.4,3
2732,16163,231,1,415.00000000000006,5
2733,16164,16,3,822.48,2
2734,16168,10,26,3511.8,2
2735,16169,7,4,1822.97,2
2736,16170,50,6,1885.05,6
2737,16171,58,1,73.19999999999999,6
2738,16172,94,5,1140.21,6
2739,16173,15,6,1418.32,2
2740,16174,125,3,1009.55,1
2741,16175,93,4,1037.5900000000001,6
2742,16177,49,1,331.95,6
2743,16178,137,1,197.9,1
2744,16179,60,1,215.83,6
2745,16180,99,8,10254.18,1
2746,16181,72,1,305.54,6
2747,16182,71,4,6617.65,6
2748,16183,66,1,338.71000000000004,6
2749,16184,63,6,1158.79,6
2750,16185,16,2,529.41,2
2751,16186,22,11,3699.2599999999998,2
2752,16187,31,15,6911.4400000000005,2
2753,16188,44,4,981.86,6
2754,16189,15,2,215.48,2
2755,16190,39,1,215.08,2
2756,16191,2,11,4552.92,2
2757,16193,236,1,314.45,5
2758,16198,74,1,400.68100000000004,6
2759,16200,3,2,1068.8700000000001,2
2760,16201,2,4,1863.47,2
2761,16203,58,3,422.2,6
2762,16204,22,1,384.18,2
2763,16205,30,4,757.63,2
2764,16206,54,4,537.0600000000001,6
2765,16207,24,1,394.38,2
2766,16208,44,2,664.26,6
2767,16209,88,5,2262.62,6
2768,16210,1,14,14085.66,2
2769,16211,88,1,547.02,6
2770,16212,18,2,690.34,2
2771,16213,78,1,159.0,6
2772,16214,170,3,1062.75,5
2773,16215,80,1,242.35,6
2774,16216,266,1,914.9300000000001,3
2775,16217,234,2,304.25,5
2776,16218,29,6,2613.38,2
2777,16221,36,2,694.12,2
2778,16222,317,1,773.55,3
2779,16224,56,4,1295.3,6
2780,16225,44,5,1096.32,6
2781,16226,202,3,255.12,5
2782,16227,224,1,314.22,5
2783,16229,86,2,1010.6,6
2784,16230,189,2,542.03,5
2785,16232,43,4,990.88,6
2786,16233,70,2,389.28000000000003,6
2787,16235,40,5,867.3100000000001,2
2788,16236,77,1,432.2,6
2789,16239,56,2,414.2,6
2790,16240,23,2,3718.8,2
2791,16241,9,12,2312.66,2
2792,16242,7,7,3579.86,2
2793,16243,33,2,409.1,2
2794,16244,211,1,466.12,5
2795,16245,23,3,1413.66,2
2796,16247,169,1,114.56,5
2797,16248,61,1,152.94,6
2798,16249,52,5,1800.07,6
2799,16250,260,1,163.3,3
2800,16253,66,2,3683.86,6
2801,16255,16,7,2245.66,2
2802,16256,266,1,752.4300000000001,3
2803,16257,176,1,46.95,5
2804,16258,44,5,5203.51,6
2805,16260,50,1,1035.45,6
2806,16261,16,4,726.04,2
2807,16265,8,7,4606.1900000000005,2
2808,16266,73,7,861.89,6
2809,16268,70,2,667.65,6
2810,16271,2,4,1271.42,2
2811,16272,116,1,411.7,1
2812,16275,196,1,559.87,5
2813,16276,176,1,810.6,5
2814,16278,99,1,566.38,1
2815,16279,20,3,1502.78,2
2816,16281,71,1,2062.06,6
2817,16282,339,1,168.3,3
2818,16283,5,5,1570.81,2
2819,16284,30,2,812.68,2
2820,16287,169,1,142.5,5
2821,16292,121,1,302.25,1
2822,16293,21,9,1870.24,2
2823,16295,9,4,1328.55,2
2824,16297,268,1,301.9,3
2825,16298,22,3,598.2,2
2826,16302,126,1,233.22,1
2827,16303,25,3,5360.63,2
2828,16305,138,1,361.22,1
2829,16306,213,5,564.17,5
2830,16308,37,4,2560.0,2
2831,16309,105,2,706.57,1
2832,16311,17,2,616.26,2
2833,16313,2,2,274.15000000000003,2
2834,16315,330,1,226.37,3
2835,16316,63,7,2630.69,6
2836,16317,119,3,1341.65,1
2837,16318,34,1,328.15000000000003,2
2838,16319,217,1,404.40000000000003,5
2839,16320,171,2,1038.46,5
2840,16321,71,5,373.65000000000003,6
2841,16322,0,2,326.75,2
2842,16323,195,1,207.50000000000003,5
2843,16324,127,3,408.59000000000003,1
2844,16325,46,3,594.24,6
2845,16326,5,14,3039.2200000000003,2
2846,16327,13,5,3284.67,2
2847,16330,17,3,251.91,2
2848,16332,27,7,1582.8,2
2849,16333,7,22,26626.8,2
2850,16337,36,1,151.05,2
2851,16338,156,1,214.8,1
2852,16339,283,1,94.05,3
2853,16340,106,1,534.31,1
2854,16341,24,4,1971.8700000000001,2
2855,16342,74,4,322.41,6
2856,16343,15,2,328.58,2
2857,16344,157,1,101.10000000000001,1
2858,16345,43,1,565.46,6
2859,16347,10,2,847.45,2
2860,16348,31,7,1415.65,2
2861,16349,290,1,53.5,3
2862,16350,20,4,1116.47,2
2863,16351,332,1,153.9,3
2864,16352,17,2,494.44,2
2865,16353,3,19,6165.71,2
2866,16354,62,2,395.8,6
2867,16356,197,3,211.77,5
2868,16357,32,3,658.88,2
2869,16358,0,4,2027.5,2
2870,16359,6,9,1750.92,2
2871,16360,4,6,3450.41,2
2872,16361,9,4,891.21,2
2873,16362,31,5,709.99,2
2874,16363,52,1,109.36000000000001,6
2875,16364,11,2,705.79,2
2876,16365,17,7,1171.96,2
2877,16366,18,1,327.3,2
2878,16367,36,1,633.58,2
2879,16368,1,2,479.91,2
2880,16369,17,3,1545.41,2
2881,16370,81,4,1301.91,6
2882,16372,32,2,355.73,2
2883,16374,65,2,466.73,6
2884,16376,8,2,974.96,2
2885,16377,266,1,676.2,3
2886,16378,246,3,362.95,5
2887,16379,3,4,2157.4,2
2888,16380,60,1,1743.1499999999999,6
2889,16383,74,2,643.76,6
2890,16384,89,2,584.5,6
2891,16385,59,2,407.66,6
2892,16386,28,2,302.57,2
2893,16387,322,1,94.36,3
2894,16389,52,4,1382.0700000000002,6
2895,16392,269,1,217.89000000000001,3
2896,16393,1,11,2749.41,2
2897,16394,56,5,1555.34,6
2898,16395,60,5,1482.06,6
2899,16398,153,2,1705.8,1
2900,16399,18,2,408.02,2
2901,16400,94,1,303.93,6
2902,16401,0,12,4098.32,2
2903,16402,264,1,87.8,3
2904,16403,311,1,177.5,3
2905,16404,69,1,443.05,6
2906,16405,301,2,167.25,3
2907,16406,18,1,154.35,2
2908,16407,12,10,2079.68,2
2909,16409,35,5,2022.98,2
2910,16411,18,1,83.15,2
2911,16412,53,1,135.99,6
2912,16413,56,1,262.2,6
2913,16414,21,2,126.25,2
2914,16415,43,1,200.27,6
2915,16416,26,3,1051.4,2
2916,16418,44,3,631.12,6
2917,16419,112,6,958.71,1
2918,16422,16,48,32659.08,4
2919,16423,24,1,346.12,2
2920,16424,190,1,133.56,5
2921,16425,301,1,302.7,3
2922,16426,1,10,1862.51,2
2923,16427,262,2,241.06,3
2924,16429,105,1,284.55,1
2925,16430,56,1,300.85,6
2926,16431,212,3,623.28,5
2927,16432,63,1,287.40000000000003,6
2928,16433,27,1,184.26,2
2929,16434,28,7,1511.8,2
2930,16438,5,5,798.35,2
2931,16440,7,5,3640.67,2
2932,16441,66,2,381.2,6
2933,16442,1,2,462.24,2
2934,16444,45,4,654.67,6
2935,16445,33,1,230.51,2
2936,16446,0,2,168472.5,4
2937,16447,135,1,255.91,1
2938,16448,197,1,182.99,5
2939,16449,197,2,707.69,5
2940,16450,149,1,311.92,1
2941,16451,87,1,266.97,6
2942,16454,44,2,6.9,6
2943,16455,63,4,1309.2,6
2944,16456,98,4,1370.78,1
2945,16457,217,1,208.36,5
2946,16458,2,17,3288.84,2
2947,16460,27,3,811.23,2
2948,16461,177,1,142.92,5
2949,16462,73,3,136.0,6
2950,16463,20,4,1422.4,2
2951,16464,19,3,1298.66,2
2952,16466,33,7,1595.96,2
2953,16468,73,1,74.9,6
2954,16469,23,4,625.42,2
2955,16470,51,3,536.4300000000001,6
2956,16471,274,1,223.95000000000002,3
2957,16473,164,3,316.11,1
2958,16474,6,7,1810.65,2
2959,16475,87,4,544.3,6
2960,16477,63,5,1950.06,6
2961,16478,24,3,331.0,2
2962,16479,9,2,300.83,2
2963,16480,75,1,769.29,6
2964,16482,15,1,220.62,2
2965,16483,191,1,139.35,5
2966,16484,173,2,404.3,5
2967,16485,76,1,363.65,6
2968,16488,32,3,498.8,2
2969,16491,46,1,731.5,6
2970,16493,79,4,1351.63,6
2971,16494,296,1,826.53,3
2972,16495,2,3,648.26,2
2973,16496,8,3,1599.52,2
2974,16497,49,6,2965.69,6
2975,16498,160,2,100.97,1
2976,16500,4,6,400.86,2
2977,16503,106,3,943.84,1
2978,16504,24,1,465.88,2
2979,16505,31,1,777.6,2
2980,16506,19,2,90.30000000000001,2
2981,16509,296,1,363.70000000000005,3
2982,16511,21,3,918.33,2
2983,16513,4,4,874.59,2
2984,16515,51,5,1624.14,6
2985,16516,29,1,101.69999999999999,2
2986,16517,276,1,162.70000000000002,3
2987,16518,60,2,484.32,6
2988,16519,24,1,111.38,2
2989,16520,185,2,720.8100000000001,5
2990,16523,1,21,9408.470000000001,2
2991,16525,1,24,12225.01,2
2992,16526,171,1,290.36,5
2993,16527,80,1,228.06,6
2994,16528,3,1,244.41,2
2995,16529,189,1,455.25,5
2996,16531,21,6,1151.77,2
2997,16532,17,3,6748.8,2
2998,16533,18,3,1082.81,2
2999,16535,4,1,593.75,2
3000,16536,109,1,548.12,1
3001,16539,2,2,641.56,2
3002,16542,53,1,119.62,6
3003,16545,164,1,339.3,1
3004,16546,290,1,487.75,3
3005,16549,9,10,4034.9,2
3006,16550,108,4,1744.31,1
3007,16551,95,3,922.12,6
3008,16552,242,1,284.44,5
3009,16553,162,10,4110.38,1
3010,16554,41,3,837.1,6
3011,16555,34,2,285.89,2
3012,16556,66,6,3002.94,6
3013,16557,23,2,281.85,2
3014,16558,0,18,7457.9400000000005,2
3015,16560,26,1,509.23,2
3016,16561,5,2,511.12,2
3017,16563,53,1,1077.74,6
3018,16566,14,5,614.66,2
3019,16567,193,2,865.6,5
3020,16569,2,1,124.2,2
3021,16570,14,10,3738.4,2
3022,16571,26,3,1421.69,2
3023,16572,126,3,1009.6,1
3024,16573,84,2,663.61,6
3025,16574,70,1,451.44,6
3026,16581,182,1,105.84,5
3027,16582,112,1,313.62,1
3028,16584,79,2,936.08,6
3029,16586,248,1,463.95,3
3030,16587,231,1,225.15,5
3031,16589,70,3,459.24,6
3032,16591,68,1,213.5,6
3033,16592,3,16,4113.68,2
3034,16593,50,3,330.03,6
3035,16594,74,1,181.09,6
3036,16595,60,1,360.16,6
3037,16596,15,1,129.5,2
3038,16597,3,1,90.04,2
3039,16598,285,1,145.05,3
3040,16600,3,6,813.52,2
3041,16601,40,1,242.7,6
3042,16602,35,1,528.08,2
3043,16603,74,2,482.47,6
3044,16607,17,12,2692.89,2
3045,16609,14,7,5493.46,2
3046,16610,218,1,75.66,5
3047,16611,185,1,129.49,5
3048,16612,32,4,1187.66,2
3049,16613,69,1,618.59,6
3050,16614,182,1,506.19,5
3051,16616,14,2,500.42,2
3052,16617,235,1,151.85,5
3053,16618,30,5,2647.59,2
3054,16619,263,1,226.21,3
3055,16620,3,2,178.96,2
3056,16621,51,4,813.48,6
3057,16623,245,1,129.45000000000002,5
3058,16624,80,2,810.57,6
3059,16625,274,1,333.08,3
3060,16626,0,17,4413.1,2
3061,16627,78,1,322.8,6
3062,16628,29,5,2188.05,2
3063,16629,73,2,408.63,6
3064,16633,16,6,2883.1,2
3065,16634,222,1,53.1,5
3066,16637,31,4,1154.47,2
3067,16638,22,8,1609.92,2
3068,16639,30,3,1257.51,2
3069,16641,105,1,231.1,1
3070,16642,4,2,688.33,2
3071,16643,245,1,487.51,5
3072,16644,177,2,833.78,5
3073,16647,169,2,214.06,5
3074,16648,42,1,290.66,6
3075,16650,71,1,518.42,6
3076,16652,58,7,6773.97,6
3077,16653,15,2,1212.66,2
3078,16654,140,3,373.87,1
3079,16655,17,6,3789.52,2
3080,16656,21,14,8197.04,2
3081,16657,9,4,874.43,2
3082,16659,188,1,39.12,5
3083,16660,15,4,1267.65,2
3084,16666,18,1,118.98,2
3085,16667,67,2,567.1800000000001,6
3086,16668,14,6,306.72,2
3087,16669,23,3,1348.88,2
3088,16670,16,10,3692.29,2
3089,16671,27,3,1692.27,2
3090,16672,1,20,8134.9400000000005,2
3091,16674,54,2,304.24,6
3092,16676,33,4,1592.12,2
3093,16678,2,12,3109.99,2
3094,16680,42,1,183.7,6
3095,16681,72,6,1770.3400000000001,6
3096,16682,4,5,1028.0,2
3097,16684,3,24,63540.16,2
3098,16685,60,2,324.24,6
3099,16686,46,6,2608.75,6
3100,16688,0,4,1260.8600000000001,2
3101,16689,75,2,422.6,6
3102,16690,71,2,225.58,6
3103,16692,255,2,1276.0,3
3104,16693,68,2,477.86,6
3105,16696,134,4,657.9,1
3106,16697,240,1,112.75,5
3107,16698,226,2,1998.0,5
3108,16700,8,12,4739.61,2
3109,16701,8,12,4921.54,2
3110,16705,0,18,12903.27,2
3111,16706,36,3,531.35,2
3112,16708,45,1,656.63,6
3113,16709,84,5,3029.87,6
3114,16710,18,8,1948.07,2
3115,16711,2,4,1436.83,2
3116,16712,8,11,3611.31,2
3117,16713,18,13,6152.24,2
3118,16714,218,3,1129.06,5
3119,16715,77,1,301.71999999999997,6
3120,16716,266,2,901.2,3
3121,16717,23,5,3535.83,2
3122,16719,14,6,1339.49,2
3123,16720,25,1,152.95,2
3124,16721,261,1,292.47,3
3125,16722,16,11,3931.29,2
3126,16723,90,2,576.4,6
3127,16725,301,4,437.82,3
3128,16726,25,4,1229.17,2
3129,16728,45,4,1048.28,6
3130,16729,37,21,7199.08,2
3131,16730,51,3,743.11,6
3132,16732,31,1,603.75,2
3133,16734,51,3,646.76,6
3134,16735,78,5,2247.41,6
3135,16737,52,1,417.6,6
3136,16738,297,1,3.75,3
3137,16739,176,1,323.0,5
3138,16742,46,1,464.9,6
3139,16743,28,6,1782.85,2
3140,16744,10,7,1291.91,2
3141,16745,86,17,7180.7,6
3142,16746,4,17,6368.47,2
3143,16747,37,2,836.0600000000001,2
3144,16748,17,5,1515.9,2
3145,16750,44,5,623.93,6
3146,16751,30,1,1764.72,2
3147,16753,57,1,223.92000000000002,6
3148,16755,113,3,1475.43,1
3149,16756,214,1,239.4,5
3150,16757,318,1,106.83000000000001,3
3151,16758,64,1,369.34000000000003,6
3152,16759,7,3,789.79,2
3153,16761,96,1,316.62,6
3154,16762,19,3,1207.24,2
3155,16763,198,1,611.8499999999999,5
3156,16764,3,13,2790.9500000000003,2
3157,16765,293,1,34.0,3
3158,16766,272,2,1145.6,3
3159,16767,30,11,5575.56,2
3160,16768,47,3,478.09000000000003,6
3161,16769,259,1,361.54,3
3162,16770,57,3,494.90000000000003,6
3163,16771,32,5,2242.61,2
3164,16773,56,1,171.59,6
3165,16774,67,4,661.52,6
3166,16775,9,10,1459.61,2
3167,16776,59,1,371.54,6
3168,16777,79,2,222.62,6
3169,16778,73,2,245.94,6
3170,16779,1,20,9923.89,2
3171,16780,99,2,422.24,1
3172,16782,9,11,1701.91,2
3173,16784,19,1,107.6,2
3174,16788,122,2,594.39,1
3175,16789,7,1,80.80000000000001,2
3176,16790,3,6,1545.6200000000001,2
3177,16791,28,7,1705.78,2
3178,16792,281,2,110.38,3
3179,16793,56,1,243.84,6
3180,16794,0,10,1196.5,2
3181,16796,88,1,305.62,6
3182,16800,10,1,1162.65,2
3183,16801,162,4,1594.23,1
3184,16803,64,1,332.3,6
3185,16804,22,3,536.99,2
3186,16805,173,1,245.82,5
3187,16806,102,4,762.16,1
3188,16807,142,3,1121.59,1
3189,16808,98,2,288.42,1
3190,16809,22,5,914.69,2
3191,16810,191,1,309.54,5
3192,16811,4,2,547.07,2
3193,16813,7,10,1649.68,2
3194,16814,13,20,6143.41,2
3195,16816,102,3,341.28000000000003,1
3196,16817,2,7,1237.45,2
3197,16818,10,11,3349.57,2
3198,16820,95,1,497.61,6
3199,16823,226,1,358.38,5
3200,16824,15,2,460.64,2
3201,16825,38,2,775.18,2
3202,16826,50,1,341.7,6
3203,16828,92,2,128.5,6
3204,16829,156,1,197.22,1
3205,16830,38,1,325.91,2
3206,16832,183,3,199.15,5
3207,16833,0,4,1106.53,2
3208,16834,227,1,413.46,5
3209,16835,127,1,99.1,1
3210,16836,39,2,251.87,2
3211,16837,30,11,3170.98,2
3212,16838,196,2,588.85,5
3213,16839,8,33,16042.11,2
3214,16841,36,6,1869.82,2
3215,16842,100,3,1264.19,1
3216,16843,42,16,10196.57,2
3217,16846,49,1,214.32,6
3218,16847,42,1,193.44,6
3219,16848,52,1,281.42,6
3220,16849,186,1,124.57,5
3221,16850,333,1,332.41,3
3222,16851,3,3,342.45,2
3223,16852,9,2,144.91,2
3224,16855,23,2,328.40000000000003,2
3225,16856,14,1,35.400000000000006,2
3226,16859,144,2,747.81,1
3227,16861,59,2,173.76,6
3228,16863,30,1,338.55,2
3229,16866,140,3,207.74,1
3230,16869,22,4,817.12,2
3231,16871,21,6,2812.34,2
3232,16872,76,3,680.02,6
3233,16873,4,5,4965.9800000000005,2
3234,16875,66,5,2095.53,6
3235,16877,11,6,846.62,2
3236,16878,83,1,13.3,6
3237,16880,30,7,1488.93,2
3238,16881,66,1,432.0,6
3239,16882,66,3,705.12,6
3240,16883,186,1,144.45,5
3241,16884,37,2,429.84,2
3242,16885,14,2,272.46,2
3243,16887,34,1,192.32999999999998,2
3244,16889,194,3,1578.67,5
3245,16891,1,4,525.17,2
3246,16892,0,5,518.19,2
3247,16895,64,1,202.27,6
3248,16897,298,2,289.78,3
3249,16898,25,2,388.95,2
3250,16899,7,5,1100.51,2
3251,16900,16,3,887.11,2
3252,16902,115,1,1706.88,1
3253,16903,28,1,363.2,2
3254,16904,3,14,3311.3,2
3255,16905,4,6,2783.2,2
3256,16906,81,4,559.59,6
3257,16907,28,4,748.84,2
3258,16909,71,1,379.14,6
3259,16910,3,8,1508.96,2
3260,16912,28,11,2555.58,2
3261,16913,289,1,113.44,3
3262,16914,35,1,183.76,2
3263,16915,8,6,621.6800000000001,2
3264,16916,23,1,365.98,2
3265,16917,276,1,391.52,3
3266,16918,49,6,1068.82,6
3267,16919,155,9,2052.2400000000002,1
3268,16921,60,1,154.18,6
3269,16923,11,18,6518.58,2
3270,16924,20,3,829.89,2
3271,16927,115,2,324.95,1
3272,16928,79,16,2698.45,6
3273,16929,3,7,1295.39,2
3274,16930,25,3,378.89,2
3275,16931,4,19,4190.21,2
3276,16932,52,1,150.23000000000002,6
3277,16933,0,2,563.23,2
3278,16934,54,2,931.03,6
3279,16936,25,1,261.9,2
3280,16938,8,4,2711.6800000000003,2
3281,16940,51,3,3049.88,6
3282,16942,12,9,1904.99,2
3283,16943,211,3,816.73,5
3284,16945,21,18,4065.65,2
3285,16947,235,1,406.48,5
3286,16948,138,3,435.02,1
3287,16949,3,6,1286.27,2
3288,16950,56,2,1006.56,6
3289,16951,134,3,1277.75,1
3290,16952,108,2,167.61,1
3291,16953,29,1,20.8,2
3292,16954,0,8,1738.28,2
3293,16955,184,2,329.57,5
3294,16956,17,1,308.74,2
3295,16957,238,2,416.64,5
3296,16959,86,1,117.35000000000001,6
3297,16960,38,3,507.05,2
3298,16961,115,1,234.17000000000002,1
3299,16963,186,1,110.55000000000001,5
3300,16965,226,1,201.19,5
3301,16966,7,7,2154.97,2
3302,16967,188,1,319.02,5
3303,16968,3,2,439.43,2
3304,16969,38,3,650.41,2
3305,16971,37,1,357.21,2
3306,16976,266,1,251.51999999999998,3
3307,16978,77,1,344.33,6
3308,16979,3,6,1852.0,2
3309,16980,254,2,1028.46,3
3310,16982,60,1,384.06,6
3311,16983,12,6,1742.38,2
3312,16984,87,2,4459.52,6
3313,16985,16,9,4530.8,2
3314,16986,29,2,1873.2,2
3315,16987,2,7,1616.8,2
3316,16988,4,1,126.12,2
3317,16989,6,6,1133.25,2
3318,16990,218,1,179.0,5
3319,16992,10,5,1614.31,2
3320,16996,29,4,1329.42,2
3321,16997,287,3,702.0,3
3322,16998,149,4,295.0,1
3323,16999,22,2,484.82,2
3324,17001,0,10,3591.61,2
3325,17002,85,3,1493.73,6
3326,17004,45,2,1312.1399999999999,6
3327,17006,4,4,781.78,2
3328,17007,50,4,682.8100000000001,6
3329,17010,17,1,195.36,2
3330,17011,29,1,270.9,2
3331,17014,7,3,583.4300000000001,2
3332,17015,28,3,1838.61,2
3333,17017,2,15,6336.62,2
3334,17018,40,2,920.1,6
3335,17019,10,3,899.26,2
3336,17022,30,1,71.0,2
3337,17024,44,3,95.85,6
3338,17025,60,1,196.8,6
3339,17026,184,1,121.68,5
3340,17027,78,6,877.5600000000001,6
3341,17029,110,2,716.0,1
3342,17030,63,1,146.87,6
3343,17031,11,2,380.35,2
3344,17033,85,2,722.34,6
3345,17034,15,3,745.52,2
3346,17035,245,2,433.53000000000003,5
3347,17037,87,1,1267.32,6
3348,17038,29,1,112.4,2
3349,17040,137,1,449.73,1
3350,17041,26,2,766.99,2
3351,17042,2,5,1036.58,2
3352,17043,31,4,1735.18,2
3353,17044,24,1,948.48,2
3354,17045,112,3,339.44,1
3355,17046,156,1,642.02,1
3356,17047,84,3,1100.9,6
3357,17048,117,3,925.35,1
3358,17049,2,9,5655.03,2
3359,17050,95,6,3185.64,6
3360,17051,193,1,240.89,5
3361,17052,27,1,399.09,2
3362,17053,130,1,498.48,1
3363,17054,27,5,1356.33,2
3364,17058,81,3,1179.89,6
3365,17059,29,4,2358.03,2
3366,17060,265,1,234.24,3
3367,17061,73,11,5232.2300000000005,6
3368,17062,313,1,102.64,3
3369,17063,20,7,1461.14,2
3370,17064,58,3,855.45,6
3371,17068,11,19,4254.6900000000005,2
3372,17069,27,7,2126.5,2
3373,17070,113,1,304.24,1
3374,17071,27,9,2429.03,2
3375,17073,17,4,1446.09,2
