CustomerID,Recency,Frequency,Monetary,Cluster
16581,182,1,105.84,5
16582,112,1,313.62,1
16584,79,2,936.08,6
16586,248,1,463.95,3
16587,231,1,225.15,5
16589,70,3,459.24,6
16591,68,1,213.5,6
16592,3,16,4113.68,2
16593,50,3,330.03,6
16594,74,1,181.09,6
16595,60,1,360.16,6
16596,15,1,129.5,2
16597,3,1,90.04,2
16598,285,1,145.05,3
16600,3,6,813.52,2
16601,40,1,242.7,6
16602,35,1,528.08,2
16603,74,2,482.47,6
16607,17,12,2692.89,2
16609,14,7,5493.46,2
16610,218,1,75.66,5
16611,185,1,129.49,5
16612,32,4,1187.66,2
16613,69,1,618.59,6
16614,182,1,506.19,5
16616,14,2,500.42,2
16617,235,1,151.85,5
16618,30,5,2647.59,2
16619,263,1,226.21,3
16620,3,2,178.96,2
16621,51,4,813.48,6
16623,245,1,129.45000000000002,5
16624,80,2,810.57,6
16625,274,1,333.08,3
16626,0,17,4413.1,2
16627,78,1,322.8,6
16628,29,5,2188.05,2
16629,73,2,408.63,6
16633,16,6,2883.1,2
16634,222,1,53.1,5
16637,31,4,1154.47,2
16638,22,8,1609.92,2
16639,30,3,1257.51,2
16641,105,1,231.1,1
16642,4,2,688.33,2
16643,245,1,487.51,5
16644,177,2,833.78,5
16647,169,2,214.06,5
16648,42,1,290.66,6
16650,71,1,518.42,6
16652,58,7,6773.97,6
16653,15,2,1212.66,2
16654,140,3,373.87,1
16655,17,6,3789.52,2
16656,21,14,8197.04,2
16657,9,4,874.43,2
16659,188,1,39.12,5
16660,15,4,1267.65,2
16666,18,1,118.98,2
16667,67,2,567.1800000000001,6
16668,14,6,306.72,2
16669,23,3,1348.88,2
16670,16,10,3692.29,2
16671,27,3,1692.27,2
16672,1,20,8134.9400000000005,2
16674,54,2,304.24,6
16676,33,4,1592.12,2
16678,2,12,3109.99,2
16680,42,1,183.7,6
16681,72,6,1770.3400000000001,6
16682,4,5,1028.0,2
16684,3,24,63540.16,2
16685,60,2,324.24,6
16686,46,6,2608.75,6
16688,0,4,1260.8600000000001,2
16689,75,2,422.6,6
16690,71,2,225.58,6
16692,255,2,1276.0,3
16693,68,2,477.86,6
16696,134,4,657.9,1
16697,240,1,112.75,5
16698,226,2,1998.0,5
16700,8,12,4739.61,2
16701,8,12,4921.54,2
16705,0,18,12903.27,2
16706,36,3,531.35,2
16708,45,1,656.63,6
16709,84,5,3029.87,6
16710,18,8,1948.07,2
16711,2,4,1436.83,2
16712,8,11,3611.31,2
16713,18,13,6152.24,2
16714,218,3,1129.06,5
16715,77,1,301.71999999999997,6
16716,266,2,901.2,3
16717,23,5,3535.83,2
16719,14,6,1339.49,2
16720,25,1,152.95,2
16721,261,1,292.47,3
16722,16,11,3931.29,2
16723,90,2,576.4,6
16725,301,4,437.82,3
16726,25,4,1229.17,2
16728,45,4,1048.28,6
16729,37,21,7199.08,2
16730,51,3,743.11,6
16732,31,1,603.75,2
16734,51,3,646.76,6
16735,78,5,2247.41,6
16737,52,1,417.6,6
16738,297,1,3.75,3
16739,176,1,323.0,5
16742,46,1,464.9,6
16743,28,6,1782.85,2
16744,10,7,1291.91,2
16745,86,17,7180.7,6
16746,4,17,6368.47,2
16747,37,2,836.0600000000001,2
16748,17,5,1515.9,2
16750,44,5,623.93,6
16751,30,1,1764.72,2
16753,57,1,223.92000000000002,6
16755,113,3,1475.43,1
16756,214,1,239.4,5
16757,318,1,106.83000000000001,3
16758,64,1,369.34000000000003,6
16759,7,3,789.79,2
16761,96,1,316.62,6
16762,19,3,1207.24,2
16763,198,1,611.8499999999999,5
16764,3,13,2790.9500000000003,2
16765,293,1,34.0,3
16766,272,2,1145.6,3
16767,30,11,5575.56,2
16768,47,3,478.09000000000003,6
16769,259,1,361.54,3
16770,57,3,494.90000000000003,6
16771,32,5,2242.61,2
16773,56,1,171.59,6
16774,67,4,661.52,6
16775,9,10,1459.61,2
16776,59,1,371.54,6
16777,79,2,222.62,6
16778,73,2,245.94,6
16779,1,20,9923.89,2
16780,99,2,422.24,1
16782,9,11,1701.91,2
16784,19,1,107.6,2
16788,122,2,594.39,1
16789,7,1,80.80000000000001,2
16790,3,6,1545.6200000000001,2
16791,28,7,1705.78,2
16792,281,2,110.38,3
16793,56,1,243.84,6
16794,0,10,1196.5,2
16796,88,1,305.62,6
16800,10,1,1162.65,2
16801,162,4,1594.23,1
16803,64,1,332.3,6
16804,22,3,536.99,2
16805,173,1,245.82,5
16806,102,4,762.16,1
16807,142,3,1121.59,1
16808,98,2,288.42,1
16809,22,5,914.69,2
16810,191,1,309.54,5
16811,4,2,547.07,2
16813,7,10,1649.68,2
16814,13,20,6143.41,2
16816,102,3,341.28000000000003,1
16817,2,7,1237.45,2
16818,10,11,3349.57,2
16820,95,1,497.61,6
16823,226,1,358.38,5
16824,15,2,460.64,2
16825,38,2,775.18,2
16826,50,1,341.7,6
16828,92,2,128.5,6
16829,156,1,197.22,1
16830,38,1,325.91,2
16832,183,3,199.15,5
16833,0,4,1106.53,2
16834,227,1,413.46,5
16835,127,1,99.1,1
16836,39,2,251.87,2
16837,30,11,3170.98,2
16838,196,2,588.85,5
16839,8,33,16042.11,2
16841,36,6,1869.82,2
16842,100,3,1264.19,1
16843,42,16,10196.57,2
16846,49,1,214.32,6
16847,42,1,193.44,6
16848,52,1,281.42,6
16849,186,1,124.57,5
16850,333,1,332.41,3
16851,3,3,342.45,2
16852,9,2,144.91,2
16855,23,2,328.40000000000003,2
16856,14,1,35.400000000000006,2
16859,144,2,747.81,1
16861,59,2,173.76,6
16863,30,1,338.55,2
16866,140,3,207.74,1
16869,22,4,817.12,2
16871,21,6,2812.34,2
16872,76,3,680.02,6
16873,4,5,4965.9800000000005,2
16875,66,5,2095.53,6
16877,11,6,846.62,2
16878,83,1,13.3,6
16880,30,7,1488.93,2
16881,66,1,432.0,6
16882,66,3,705.12,6
16883,186,1,144.45,5
16884,37,2,429.84,2
16885,14,2,272.46,2
16887,34,1,192.32999999999998,2
16889,194,3,1578.67,5
16891,1,4,525.17,2
16892,0,5,518.19,2
16895,64,1,202.27,6
16897,298,2,289.78,3
16898,25,2,388.95,2
16899,7,5,1100.51,2
16900,16,3,887.11,2
16902,115,1,1706.88,1
16903,28,1,363.2,2
16904,3,14,3311.3,2
16905,4,6,2783.2,2
16906,81,4,559.59,6
16907,28,4,748.84,2
16909,71,1,379.14,6
16910,3,8,1508.96,2
16912,28,11,2555.58,2
16913,289,1,113.44,3
16914,35,1,183.76,2
16915,8,6,621.6800000000001,2
16916,23,1,365.98,2
16917,276,1,391.52,3
16918,49,6,1068.82,6
16919,155,9,2052.2400000000002,1
16921,60,1,154.18,6
16923,11,18,6518.58,2
16924,20,3,829.89,2
16927,115,2,324.95,1
16928,79,16,2698.45,6
16929,3,7,1295.39,2
16930,25,3,378.89,2
16931,4,19,4190.21,2
16932,52,1,150.23000000000002,6
16933,0,2,563.23,2
16934,54,2,931.03,6
16936,25,1,261.9,2
16938,8,4,2711.6800000000003,2
16940,51,3,3049.88,6
16942,12,9,1904.99,2
16943,211,3,816.73,5
16945,21,18,4065.65,2
16947,235,1,406.48,5
16948,138,3,435.02,1
16949,3,6,1286.27,2
16950,56,2,1006.56,6
16951,134,3,1277.75,1
16952,108,2,167.61,1
16953,29,1,20.8,2
16954,0,8,1738.28,2
16955,184,2,329.57,5
16956,17,1,308.74,2
16957,238,2,416.64,5
16959,86,1,117.35000000000001,6
16960,38,3,507.05,2
16961,115,1,234.17000000000002,1
16963,186,1,110.55000000000001,5
16965,226,1,201.19,5
16966,7,7,2154.97,2
16967,188,1,319.02,5
16968,3,2,439.43,2
16969,38,3,650.41,2
16971,37,1,357.21,2
16976,266,1,251.51999999999998,3
16978,77,1,344.33,6
16979,3,6,1852.0,2
16980,254,2,1028.46,3
16982,60,1,384.06,6
16983,12,6,1742.38,2
16984,87,2,4459.52,6
16985,16,9,4530.8,2
16986,29,2,1873.2,2
16987,2,7,1616.8,2
16988,4,1,126.12,2
16989,6,6,1133.25,2
16990,218,1,179.0,5
16992,10,5,1614.31,2
16996,29,4,1329.42,2
16997,287,3,702.0,3
16998,149,4,295.0,1
16999,22,2,484.82,2
17001,0,10,3591.61,2
17002,85,3,1493.73,6
17004,45,2,1312.1399999999999,6
17006,4,4,781.78,2
17007,50,4,682.8100000000001,6
17010,17,1,195.36,2
17011,29,1,270.9,2
17014,7,3,583.4300000000001,2
17015,28,3,1838.61,2
17017,2,15,6336.62,2
17018,40,2,920.1,6
17019,10,3,899.26,2
17022,30,1,71.0,2
17024,44,3,95.85,6
17025,60,1,196.8,6
17026,184,1,121.68,5
17027,78,6,877.5600000000001,6
17029,110,2,716.0,1
17030,63,1,146.87,6
17031,11,2,380.35,2
17033,85,2,722.34,6
17034,15,3,745.52,2
17035,245,2,433.53000000000003,5
17037,87,1,1267.32,6
17038,29,1,112.4,2
17040,137,1,449.73,1
17041,26,2,766.99,2
17042,2,5,1036.58,2
17043,31,4,1735.18,2
17044,24,1,948.48,2
17045,112,3,339.44,1
17046,156,1,642.02,1
17047,84,3,1100.9,6
17048,117,3,925.35,1
17049,2,9,5655.03,2
17050,95,6,3185.64,6
17051,193,1,240.89,5
17052,27,1,399.09,2
17053,130,1,498.48,1
17054,27,5,1356.33,2
17058,81,3,1179.89,6
17059,29,4,2358.03,2
17060,265,1,234.24,3
17061,73,11,5232.2300000000005,6
17062,313,1,102.64,3
17063,20,7,1461.14,2
17064,58,3,855.45,6
17068,11,19,4254.6900000000005,2
17069,27,7,2126.5,2
17070,113,1,304.24,1
17071,27,9,2429.03,2
17073,17,4,1446.09,2
17075,17,4,834.12,2
17076,35,2,689.5799999999999,2
17078,35,2,378.2,2
17079,77,1,118.80000000000001,6
17080,21,2,287.62,2
17081,24,2,288.91,2
17082,32,2,2003.8500000000001,2
17083,108,3,1405.78,1
17084,34,2,2747.9900000000002,2
17085,122,3,826.21,1
17086,6,6,2050.08,2
17088,27,4,1991.01,2
17090,3,6,1913.45,2
17091,2,8,3534.31,2
17092,49,4,1774.03,6
17094,321,1,302.0,3
17095,22,3,1324.16,2
17096,14,4,1022.13,2
17097,1,7,779.7,2
17100,17,2,971.74,2
17101,9,4,1621.73,2
17102,261,1,25.5,3
17105,158,2,665.78,1
17107,32,6,10797.48,2
17109,28,6,881.29,2
17110,164,1,163.29999999999998,1
17111,46,1,231.61,6
17114,5,8,801.12,2
17115,7,3,837.5,2
17117,287,1,116.2,3
17118,317,1,157.02,3
17119,2,2,606.91,2
17120,232,1,307.46,5
17122,118,1,138.32,1
17123,161,1,345.3,1
17124,184,1,294.24,5
17125,49,1,230.5,6
17126,151,4,787.5,1
17128,334,1,157.09,3
17131,4,5,2463.17,2
17133,15,7,4892.240000000001,2
17134,106,2,413.2,1
17135,15,6,924.15,2
17138,275,1,380.5,3
17139,15,12,10650.77,2
17140,246,1,454.12,5
17142,238,1,579.0,5
17144,0,2,984.57,2
17146,105,2,451.53000000000003,1
17147,22,4,1714.59,2
17148,51,1,124.88,6
17152,194,3,1689.5,5
17153,23,1,213.78,2
17154,74,1,329.34,6
17155,17,2,251.7,2
17157,7,2,319.0,2
17158,31,2,853.1800000000001,2
17159,21,3,1538.88,2
17160,30,6,3518.03,2
17162,28,10,1715.46,2
17163,21,2,293.1,2
17164,32,7,2467.35,2
17165,283,1,158.68,3
17166,38,2,206.34,2
17169,57,2,835.78,6
17171,288,1,224.91,3
17172,78,1,317.76,6
17173,4,8,3766.6,2
17174,217,1,59.9,5
17175,43,4,1443.69,6
17176,201,1,306.13,5
17179,177,2,468.79,5
17180,55,4,783.97,6
17181,56,1,84.39999999999999,6
17183,7,6,3347.31,2
17186,46,2,144.0,6
17187,226,1,203.95,5
17188,10,6,1960.5900000000001,2
17189,105,1,157.18,1
17190,58,2,444.74,6
17191,27,4,1583.57,2
17193,35,7,1699.3,2
17194,273,1,10.0,3
17197,29,1,1013.01,2
17198,23,1,170.56,2
17201,53,1,289.78000000000003,6
17203,35,6,3560.08,2
17204,174,4,1564.56,5
17205,53,1,384.08,6
17206,52,1,204.24,6
17211,26,5,1537.51,2
17212,252,1,226.85,3
17213,39,5,2165.38,2
17214,59,5,888.07,6
17217,233,1,113.5,5
17218,3,7,1350.69,2
17219,31,1,114.23,2
17220,23,13,2870.05,2
17221,6,2,334.48,2
17222,64,1,328.65,6
17223,309,1,124.05,3
17226,308,1,393.49,3
17227,18,5,797.07,2
17228,15,6,1550.14,2
17229,95,2,318.76,6
17230,263,2,878.4,3
17231,11,9,2892.71,2
17232,2,2,417.77,2
17233,34,1,190.88,2
17234,182,1,149.89,5
17235,24,1,208.16,2
17236,12,5,789.85,2
17237,10,2,314.69,2
17238,2,15,3349.01,2
17239,312,1,382.5,3
17242,107,2,1135.04,1
17243,0,23,7711.9,2
17244,52,1,954.9,6
17245,204,1,171.45000000000002,5
17247,14,1,280.09000000000003,2
17248,119,1,318.65,1
17250,3,2,381.97,2
17252,116,2,348.90999999999997,1
17253,17,1,178.26,2
17254,4,2,271.19,2
17255,40,2,291.48,6
17256,106,2,240.0,1
17259,147,1,213.28,1
17262,51,4,984.5,6
17263,207,1,63.440000000000005,5
17265,138,2,550.01,1
17266,1,3,296.58,2
17267,126,2,317.2,1
17268,107,4,763.64,1
17272,41,4,2148.63,6
17274,34,1,107.82,2
17277,227,2,1065.3500000000001,5
17278,240,1,246.04000000000002,5
17279,57,1,187.82999999999998,6
17282,129,3,1685.46,1
17284,59,6,1647.48,6
17286,21,1,151.37,2
17287,25,5,826.36,2
17288,8,6,1284.07,2
17289,31,3,931.02,2
17290,3,2,513.01,2
17291,307,1,550.8000000000001,3
17293,7,8,1507.92,2
17295,28,3,547.0,2
17297,16,1,128.18,2
17298,100,2,498.42,1
17299,11,4,656.61,2
17301,20,1,163.24,2
17302,14,5,1135.63,2
17306,10,18,8307.31,2
17309,94,1,82.75,6
17311,77,2,1384.85,6
17312,138,3,644.3,1
17313,30,1,2328.84,2
17314,24,8,2527.92,2
17315,1,37,6172.31,2
17317,45,3,2600.34,6
17320,99,2,749.7,1
17321,7,2,657.16,2
17323,14,7,906.52,2
17324,17,3,859.43,2
17325,279,1,96.8,3
17329,13,2,523.11,2
17330,22,2,363.9,2
17331,123,1,175.2,1
17333,85,1,494.25,6
17334,301,2,307.02000000000004,3
17337,150,4,1981.06,1
17338,16,7,5725.9400000000005,2
17339,93,1,183.36,6
17340,29,9,7992.900000000001,2
17341,156,2,265.68,1
17344,45,1,157.62,6
17345,14,4,519.6899999999999,2
17346,3,13,2387.54,2
17347,85,1,228.96,6
17348,14,5,1156.6,2
17349,178,1,98.25,5
17350,7,4,1281.32,2
17351,35,3,587.15,2
17353,128,2,1740.0,1
17354,50,1,1393.06,6
17356,311,1,178.22,3
17357,23,2,384.39,2
17358,302,1,119.15,3
17359,10,1,127.86,2
17360,16,3,568.24,2
17361,48,3,488.2,6
17362,238,2,312.23,5
17364,0,11,4462.68,2
17365,12,8,4767.36,2
17367,237,1,167.55,5
17368,22,8,1878.87,2
17370,72,4,446.18,6
17371,16,2,326.26,2
17372,40,6,970.65,2
17373,39,4,646.92,2
17374,218,2,495.77,5
17375,198,2,290.39,5
17376,70,2,203.2,6
17377,23,17,3273.2400000000002,2
17379,10,1,389.71999999999997,2
17381,8,26,16671.89,2
17382,64,1,65.4,6
17383,3,1,193.39000000000001,2
17384,18,2,336.4,2
17385,14,1,256.11,2
17386,7,6,2686.42,2
17387,19,2,746.81,2
17388,77,4,1259.56,6
17389,0,34,31833.68,2
17391,163,2,508.8,1
17392,306,1,145.5,3
17394,218,1,203.86999999999998,5
17396,38,7,6933.3,2
17397,21,2,681.41,2
17398,114,3,653.38,1
17400,125,4,1673.67,1
17402,4,11,2173.88,2
17403,35,1,263.92,2
17404,3,13,28072.52,2
17405,0,3,1031.41,2
17406,332,2,1482.32,3
17408,162,1,32.65,1
17409,184,2,771.85,5
17410,15,5,1214.72,2
17411,11,3,778.94,2
17412,2,5,810.3,2
17414,43,2,778.0,6
17415,79,1,507.84,6
17416,29,7,6893.42,2
17418,41,2,463.46000000000004,6
17419,10,10,3852.3,2
17420,49,2,467.98,6
17422,15,6,1979.37,2
17423,45,2,698.41,6
17425,18,2,759.1700000000001,2
17426,7,6,5037.26,2
17427,71,1,100.8,6
17428,0,26,16362.9,2
17429,127,3,524.9200000000001,1
17430,32,1,153.16,2
17431,312,1,403.3,3
17432,17,2,365.76,2
17433,87,1,303.16,6
17434,1,7,2373.82,2
17436,1,2,216.3,2
17438,253,1,388.45000000000005,3
17440,156,3,186.42000000000002,1
17442,36,6,2248.56,2
17443,219,1,534.24,5
17444,147,3,2940.04,1
17446,176,2,120.89999999999999,5
17447,39,2,541.53,2
17449,1,6,1834.95,2
17450,7,44,192361.95,4
17451,0,7,1721.4,2
17453,17,2,486.72,2
17454,191,3,351.68,5
17455,203,1,131.7,5
17457,126,5,1737.7,1
17458,14,1,316.5,2
17459,42,2,657.3,6
17460,93,4,552.13,6
17461,22,3,735.82,2
17462,59,2,675.69,6
17463,15,5,1875.8600000000001,2
17464,157,1,289.96000000000004,1
17466,9,2,763.28,2
17468,9,2,137.0,2
17469,15,5,1870.97,2
17470,44,4,946.67,6
17472,190,3,697.54,5
17475,78,1,194.37,6
17480,77,1,511.82,6
17481,3,4,1255.59,2
17483,64,3,414.04,6
17486,260,1,396.87,3
17489,58,2,376.64,6
17490,0,7,2092.32,2
17491,0,9,3231.4700000000003,2
17492,247,1,374.57,5
17495,7,2,497.56,2
17498,75,1,272.21999999999997,6
17499,289,1,622.88,3
17500,16,3,1138.0,2
17501,220,2,288.6,5
17502,8,4,689.1,2
17503,2,2,558.96,2
17504,205,9,2997.03,5
17505,161,2,1145.8400000000001,1
17506,75,1,302.2,6
17507,261,2,605.58,3
17508,280,1,387.31,3
17509,57,8,6083.64,6
17510,24,1,308.48,2
17511,2,28,84351.3,4
17512,28,10,2924.9900000000002,2
17513,71,1,513.2,6
17514,127,1,208.65,1
17515,30,4,639.02,2
17516,14,5,764.88,2
17517,308,1,153.94,3
17519,16,5,1508.72,2
17520,53,1,546.81,6
17521,29,3,723.21,2
17522,1,5,1070.71,2
17523,10,4,652.74,2
17526,4,2,957.3,2
17527,53,4,939.37,6
17528,0,8,3628.5,2
17530,0,9,2066.48,2
17531,189,1,296.7,5
17534,53,1,223.36,6
17535,279,1,164.4,3
17536,176,1,76.5,5
17537,29,2,887.6700000000001,2
17538,25,1,98.42,2
17540,24,2,578.9,2
17542,269,1,170.75,3
17545,42,3,642.32,6
17548,233,1,103.3,5
17549,23,2,148.86,2
17550,196,3,267.16,5
17552,59,2,631.89,6
17553,129,1,1487.6,1
17554,0,5,1952.45,2
17555,19,2,480.31,2
17556,205,1,157.9,5
17557,13,3,541.46,2
17560,94,4,854.95,6
17561,18,1,165.12,2
17562,13,7,1122.38,2
17564,23,3,454.01,2
17566,7,2,869.77,2
17567,6,7,3813.53,2
17569,331,1,344.14,3
17571,49,4,1425.67,6
17572,70,3,155.95000000000002,6
17573,28,3,380.6,2
17574,242,1,185.65,5
17576,7,17,3267.83,2
17578,217,1,143.45999999999998,5
17579,4,3,448.90000000000003,2
17580,252,2,168.87,3
17581,0,23,10238.46,2
17582,235,1,175.27,5
17584,6,2,1242.3,2
17585,108,4,1116.68,1
17588,99,3,1240.2,1
17589,59,4,2404.17,6
17590,1,3,1468.02,2
17591,72,6,1819.3700000000001,6
17593,3,4,3260.96,2
17594,84,2,993.1800000000001,6
17595,11,2,386.69,2
17596,22,6,2415.72,2
17597,213,1,2044.3700000000001,5
17600,17,1,161.67000000000002,2
17601,238,1,116.00999999999999,5
17602,1,6,5054.42,2
17603,77,1,394.72,6
17604,216,2,309.36,5
17608,32,2,191.99,2
17609,40,5,1105.78,2
17611,6,14,3716.93,2
17612,52,6,2048.45,6
17613,22,14,4544.55,2
17614,56,1,386.32,6
17615,129,3,329.6,1
17616,173,2,244.79999999999998,5
17618,5,2,651.3,2
17619,311,1,214.37,3
17620,59,1,81.44,6
17621,20,2,1140.5,2
17623,32,1,527.05,2
17624,14,2,843.48,2
17625,17,4,2020.4,2
17628,80,1,75.75,6
17629,5,7,1575.47,2
17630,169,2,503.6,5
17631,1,3,528.33,2
17633,30,4,1324.84,2
17634,35,9,2358.59,2
17636,18,1,285.56,2
17637,30,2,547.0600000000001,2
17639,275,1,108.5,3
17640,86,1,621.66,6
17642,119,2,712.29,1
17644,0,11,2895.64,2
17646,218,2,757.39,5
17647,64,1,133.06,6
17648,60,4,1797.5,6
17649,137,1,868.49,1
17650,20,1,166.07999999999998,2
17651,11,10,3945.0,2
17652,24,12,4867.72,2
17653,36,4,1207.56,2
17654,276,1,117.55,3
17655,10,6,1962.8400000000001,2
17656,72,5,1674.69,6
17658,25,2,595.42,2
17659,16,10,2639.51,2
17660,140,1,178.75,1
17663,25,7,1802.91,2
17664,18,2,604.64,2
17666,3,2,728.16,2
17667,65,5,2055.51,6
17668,0,2,347.75,2
17669,42,7,3406.7200000000003,6
17670,227,1,205.7,5
17671,15,3,1178.53,2
17672,49,2,3178.17,6
17673,1,6,1594.97,2
17674,73,1,250.38,6
17675,0,29,19355.16,2
17676,3,5,1070.48,2
17677,1,26,14728.78,2
17678,263,1,298.11,3
17679,52,2,1992.1100000000001,6
17680,23,1,184.4,2
17682,9,5,2082.83,2
17684,43,1,239.41,6
17685,16,5,2692.81,2
17686,6,7,5739.46,2
17690,29,11,4038.9,2
17692,126,3,397.68,1
17693,136,1,200.47,1
17694,141,1,283.12,1
17695,131,2,765.34,1
17696,37,6,2110.11,2
17697,235,1,338.95,5
17698,260,1,154.95,3
17700,16,4,2534.64,2
17701,252,1,417.95,3
17702,29,4,1824.37,2
17703,34,3,798.74,2
17704,168,2,885.19,5
17705,2,9,1823.52,2
17706,3,14,10026.66,2
17707,184,2,152.4,5
17708,187,2,263.33,5
17709,169,1,137.45,5
17711,10,2,385.1,2
17712,44,1,522.91,6
17714,320,1,153.0,3
17715,200,1,326.4,5
17716,22,11,5655.99,2
17718,231,1,139.35,5
17719,37,15,5396.04,2
17720,25,3,1093.94,2
17722,95,3,1513.9,6
17723,126,6,3276.4000000000005,1
17724,70,3,1033.0,6
17725,15,11,3439.08,2
17727,14,1,1060.25,2
17728,3,3,2876.01,2
17730,2,13,5298.4800000000005,2
17731,78,4,1240.11,6
17733,38,2,692.19,2
17734,53,3,700.63,6
17735,1,18,12655.42,2
17736,8,3,377.44,2
17737,8,2,168.24,2
17738,18,4,1879.05,2
17739,11,6,2431.29,2
17742,112,2,355.11,1
17744,3,5,1944.8799999999999,2
17746,239,1,110.25,5
17747,112,1,71.4,1
17749,177,2,674.52,5
17750,4,9,1710.45,2
17754,0,5,1664.6499999999999,2
17757,0,26,5027.59,2
17758,18,8,3408.2,2
17759,16,3,819.96,2
17760,21,1,115.05,2
17761,32,1,712.78,2
17763,262,1,15.0,3
17764,50,2,772.55,6
17765,158,3,367.63,1
17767,14,1,271.2,2
17768,7,3,2081.9,2
17769,12,10,3957.43,2
17770,198,5,1143.27,5
17771,56,2,245.81,6
17772,10,2,173.45,2
17774,96,4,1213.73,6
17775,254,1,56.4,3
17777,24,3,647.56,2
17779,20,3,650.32,2
17781,158,2,188.02,1
17783,71,2,283.47,6
17785,52,1,131.94,6
17786,84,2,266.85,6
17787,152,3,1081.26,1
17788,73,2,1117.9,6
17789,280,1,225.9,3
17790,26,9,1564.75,2
17791,29,1,106.1,2
17793,24,1,300.34,2
17795,179,2,342.83,5
17796,39,3,575.35,2
17797,21,3,780.43,2
17799,21,9,2815.69,2
17800,36,9,1187.21,2
17802,81,2,1184.84,6
17805,73,1,512.31,6
17806,10,1,546.04,2
17809,15,9,4160.41,2
17811,3,39,7761.82,2
17812,12,3,506.51,2
17813,13,5,1698.07,2
17816,36,3,20.35,2
17817,3,3,387.68,2
17819,71,5,2724.75,6
17824,50,1,298.4,6
17827,4,2,716.37,2
17828,22,4,1820.09,2
17829,298,1,889.24,3
17830,1,3,398.7,2
17831,32,1,35.400000000000006,2
17832,49,1,155.37,6
17835,2,3,342.24,2
17836,46,1,110.21000000000001,6
17837,41,8,1541.23,2
17838,26,3,1817.94,2
17839,41,1,318.15,6
17841,1,118,38049.22,4
17843,302,1,205.48,3
17844,106,1,51.559999999999995,1
17846,84,1,2033.1,6
17848,80,8,803.9,6
17849,217,4,605.8000000000001,5
17852,11,2,114.34,2
17854,184,2,311.26,5
17856,1,4,1418.03,2
17857,3,21,25538.34,2
17858,5,10,3598.81,2
17859,304,1,141.92,3
17861,2,8,2097.88,2
17862,323,1,330.9,3
17863,58,5,2775.28,6
17864,12,3,554.85,2
17865,30,18,9446.49,2
17866,142,1,329.65000000000003,1
17867,29,6,1157.8700000000001,2
17869,106,4,213.86,1
17870,1,11,1539.49,2
17871,204,1,155.9,5
17873,79,4,1644.01,6
17874,184,6,683.46,5
17877,169,1,237.61,5
17878,43,1,379.45,6
17879,173,1,178.52,5
17881,303,1,133.35,3
17883,2,4,664.34,2
17884,3,2,372.55,2
17885,11,1,156.34,2
17886,31,3,869.28,2
17887,128,1,111.35,1
17888,20,7,686.5699999999999,2
17889,211,2,201.37,5
17890,322,1,123.88,3
17891,161,1,203.85999999999999,1
17892,55,3,244.1,6
17893,224,1,107.21,5
17894,71,4,603.96,6
17895,43,1,95.45,6
17896,22,1,256.32,2
17897,172,1,131.14,5
17898,84,2,152.06,6
17899,158,1,154.55,1
17900,189,2,112.19999999999999,5
17901,28,1,110.38,2
17904,20,1,181.07,2
17905,70,2,406.09000000000003,6
17906,246,1,72.9,5
17911,8,1,366.23,2
17912,309,1,21.6,3
17913,58,1,190.6,6
17914,3,1,329.36,2
17917,44,2,227.87,6
17919,87,1,1304.04,6
17920,3,15,3444.54,2
17921,63,4,820.23,6
17923,281,1,207.50000000000003,3
17924,11,6,2683.5,2
17926,132,2,397.29,1
17928,44,2,212.54,6
17929,10,4,843.0,2
17930,35,5,1740.48,2
17931,133,2,408.36,1
17932,28,3,1331.57,2
17934,51,2,704.25,6
17935,137,2,145.79,1
17936,4,1,380.13,2
17937,8,5,2147.34,2
17939,159,1,99.14,1
17940,48,10,4020.04,6
17941,130,1,304.56,1
17942,7,1,77.50000000000001,2
17946,232,2,149.57999999999998,5
17947,36,1,176.68,2
17948,146,1,358.56000000000006,1
17949,0,44,57196.48,4
17950,71,1,219.03,6
17951,39,1,599.0400000000001,2
17954,4,10,2185.45,2
17955,198,4,557.3,5
17956,248,1,12.75,3
17957,65,1,111.68,6
17958,116,1,508.46000000000004,1
17960,170,1,73.78,5
17961,20,36,726.69,2
17962,141,1,102.41,1
17964,31,1,201.45,2
17965,37,12,2448.64,2
17966,37,5,1098.43,2
17969,165,1,103.0,1
17970,210,1,562.79,5
17972,241,1,135.19,5
17973,51,1,337.04,6
17974,24,3,703.99,2
17975,14,11,3861.77,2
17977,28,1,288.14,2
17979,35,4,732.41,2
17980,165,2,516.25,1
17984,144,1,152.68,1
17985,21,1,631.35,2
17986,55,1,20.8,6
17987,184,1,198.57,5
17988,11,7,201.12,2
17990,236,1,314.84000000000003,5
17991,224,2,93.35,5
17994,121,4,674.89,1
17995,281,1,76.1,3
17997,73,8,1962.46,6
17999,36,1,190.05,2
18001,11,2,415.13,2
18005,3,2,226.47,2
18006,22,1,444.68,2
18008,69,9,2116.19,6
18009,234,1,247.39,5
18010,256,1,174.8,3
18013,154,2,187.29,1
18014,27,1,162.22,2
18015,3,1,120.03,2
18016,31,4,1321.01,2
18017,80,3,523.0,6
18018,107,2,122.14,1
18019,51,1,38.45,6
18022,35,1,612.72,2
18024,152,2,389.78,1
18027,98,1,115.31,1
18030,3,2,230.64999999999998,2
18032,333,1,73.5,3
18033,64,1,93.82000000000001,6
