CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segments
16767,30,11,5575.56,4,5,5,455,Loyal Customers
16768,47,3,478.09000000000003,3,4,2,342,Others
16769,259,1,361.54,1,2,2,122,Hibernating
16770,57,3,494.90000000000003,3,4,3,343,Needing Attention
16771,32,5,2242.61,3,4,5,345,Loyal Customers
16773,56,1,171.59,3,2,1,321,About to Sleep
16774,67,4,661.52,2,4,3,243,Needing Attention
16775,9,10,1459.61,5,5,4,554,Champions
16776,59,1,371.54,3,2,2,322,About to Sleep
16777,79,2,222.62,2,3,1,231,Hibernating
16778,73,2,245.94,2,3,2,232,About to Sleep
16779,1,20,9923.89,5,5,5,555,Champions
16780,99,2,422.24,2,3,2,232,About to Sleep
16782,9,11,1701.91,5,5,4,554,Champions
16784,19,1,107.6,4,2,1,421,Recent Customers
16788,122,2,594.39,2,3,3,233,Needing Attention
16789,7,1,80.80000000000001,5,2,1,521,Recent Customers
16790,3,6,1545.6200000000001,5,5,4,554,Champions
16791,28,7,1705.78,4,5,4,454,Loyal Customers
16792,281,2,110.38,1,3,1,131,Lost Customers
16793,56,1,243.84,3,2,2,322,About to Sleep
16794,0,10,1196.5,5,5,4,554,Champions
16796,88,1,305.62,2,2,2,222,About to Sleep
16800,10,1,1162.65,5,2,4,524,Potential Loyalist
16801,162,4,1594.23,2,4,4,244,Can’t Lose Them
16803,64,1,332.3,3,2,2,322,About to Sleep
16804,22,3,536.99,4,4,3,443,Potential Loyalist
16805,173,1,245.82,1,2,2,122,Hibernating
16806,102,4,762.16,2,4,3,243,Needing Attention
16807,142,3,1121.59,2,4,4,244,Can’t Lose Them
16808,98,2,288.42,2,3,2,232,About to Sleep
16809,22,5,914.69,4,4,3,443,Potential Loyalist
16810,191,1,309.54,1,2,2,122,Hibernating
16811,4,2,547.07,5,3,3,533,Potential Loyalist
16813,7,10,1649.68,5,5,4,554,Champions
16814,13,20,6143.41,4,5,5,455,Loyal Customers
16816,102,3,341.28000000000003,2,4,2,242,At Risk
16817,2,7,1237.45,5,5,4,554,Champions
16818,10,11,3349.57,5,5,5,555,Champions
16820,95,1,497.61,2,2,3,223,At Risk
16823,226,1,358.38,1,2,2,122,Hibernating
16824,15,2,460.64,4,3,2,432,Recent Customers
16825,38,2,775.18,3,3,3,333,Others
16826,50,1,341.7,3,2,2,322,About to Sleep
16828,92,2,128.5,2,3,1,231,Hibernating
16829,156,1,197.22,2,2,1,221,About to Sleep
16830,38,1,325.91,3,2,2,322,About to Sleep
16832,183,3,199.15,1,4,1,141,Lost Customers
16833,0,4,1106.53,5,4,4,544,Loyal Customers
16834,227,1,413.46,1,2,2,122,Hibernating
16835,127,1,99.1,2,2,1,221,About to Sleep
16836,39,2,251.87,3,3,2,332,Others
16837,30,11,3170.98,4,5,5,455,Loyal Customers
16838,196,2,588.85,1,3,3,133,At Risk
16839,8,33,16042.11,5,5,5,555,Champions
16841,36,6,1869.82,3,5,4,354,Loyal Customers
16842,100,3,1264.19,2,4,4,244,Can’t Lose Them
16843,42,16,10196.57,3,5,5,355,Loyal Customers
16846,49,1,214.32,3,2,1,321,About to Sleep
16847,42,1,193.44,3,2,1,321,About to Sleep
16848,52,1,281.42,3,2,2,322,About to Sleep
16849,186,1,124.57,1,2,1,121,Lost Customers
16850,333,1,332.41,1,2,2,122,Hibernating
16851,3,3,342.45,5,4,2,542,Recent Customers
16852,9,2,144.91,5,3,1,531,Recent Customers
16855,23,2,328.40000000000003,4,3,2,432,Recent Customers
16856,14,1,35.400000000000006,4,2,1,421,Recent Customers
16859,144,2,747.81,2,3,3,233,Needing Attention
16861,59,2,173.76,3,3,1,331,About to Sleep
16863,30,1,338.55,4,2,2,422,Recent Customers
16866,140,3,207.74,2,4,1,241,Others
16869,22,4,817.12,4,4,3,443,Potential Loyalist
16871,21,6,2812.34,4,5,5,455,Loyal Customers
16872,76,3,680.02,2,4,3,243,Needing Attention
16873,4,5,4965.9800000000005,5,4,5,545,Champions
16875,66,5,2095.53,3,4,5,345,Loyal Customers
16877,11,6,846.62,5,5,3,553,Potential Loyalist
16878,83,1,13.3,2,2,1,221,About to Sleep
16880,30,7,1488.93,4,5,4,454,Loyal Customers
16881,66,1,432.0,3,2,2,322,About to Sleep
16882,66,3,705.12,3,4,3,343,Needing Attention
16883,186,1,144.45,1,2,1,121,Lost Customers
16884,37,2,429.84,3,3,2,332,Others
16885,14,2,272.46,4,3,2,432,Recent Customers
16887,34,1,192.32999999999998,3,2,1,321,About to Sleep
16889,194,3,1578.67,1,4,4,144,Can’t Lose Them
16891,1,4,525.17,5,4,3,543,Potential Loyalist
16892,0,5,518.19,5,4,3,543,Potential Loyalist
16895,64,1,202.27,3,2,1,321,About to Sleep
16897,298,2,289.78,1,3,2,132,Hibernating
16898,25,2,388.95,4,3,2,432,Recent Customers
16899,7,5,1100.51,5,5,4,554,Champions
16900,16,3,887.11,4,4,3,443,Potential Loyalist
16902,115,1,1706.88,2,2,4,224,Can’t Lose Them
16903,28,1,363.2,4,2,2,422,Recent Customers
16904,3,14,3311.3,5,5,5,555,Champions
16905,4,6,2783.2,5,5,5,555,Champions
16906,81,4,559.59,2,4,3,243,Needing Attention
16907,28,4,748.84,4,4,3,443,Potential Loyalist
16909,71,1,379.14,2,2,2,222,About to Sleep
16910,3,8,1508.96,5,5,4,554,Champions
16912,28,11,2555.58,4,5,5,455,Loyal Customers
16913,289,1,113.44,1,2,1,121,Lost Customers
16914,35,1,183.76,3,2,1,321,About to Sleep
16915,8,6,621.6800000000001,5,5,3,553,Potential Loyalist
16916,23,1,365.98,4,2,2,422,Recent Customers
16917,276,1,391.52,1,2,2,122,Hibernating
16918,49,6,1068.82,3,5,4,354,Loyal Customers
16919,155,9,2052.2400000000002,2,5,5,255,Can’t Lose Them
16921,60,1,154.18,3,2,1,321,About to Sleep
16923,11,18,6518.58,5,5,5,555,Champions
16924,20,3,829.89,4,4,3,443,Potential Loyalist
16927,115,2,324.95,2,3,2,232,About to Sleep
16928,79,16,2698.45,2,5,5,255,Can’t Lose Them
16929,3,7,1295.39,5,5,4,554,Champions
16930,25,3,378.89,4,4,2,442,Recent Customers
16931,4,19,4190.21,5,5,5,555,Champions
16932,52,1,150.23000000000002,3,2,1,321,About to Sleep
16933,0,2,563.23,5,3,3,533,Potential Loyalist
16934,54,2,931.03,3,3,4,334,Promising
16936,25,1,261.9,4,2,2,422,Recent Customers
16938,8,4,2711.6800000000003,5,4,5,545,Champions
16940,51,3,3049.88,3,4,5,345,Loyal Customers
16942,12,9,1904.99,4,5,4,454,Loyal Customers
16943,211,3,816.73,1,4,3,143,At Risk
16945,21,18,4065.65,4,5,5,455,Loyal Customers
16947,235,1,406.48,1,2,2,122,Hibernating
16948,138,3,435.02,2,4,2,242,At Risk
16949,3,6,1286.27,5,5,4,554,Champions
16950,56,2,1006.56,3,3,4,334,Promising
16951,134,3,1277.75,2,4,4,244,Can’t Lose Them
16952,108,2,167.61,2,3,1,231,Hibernating
16953,29,1,20.8,4,2,1,421,Recent Customers
16954,0,8,1738.28,5,5,4,554,Champions
16955,184,2,329.57,1,3,2,132,Hibernating
16956,17,1,308.74,4,2,2,422,Recent Customers
16957,238,2,416.64,1,3,2,132,Hibernating
16959,86,1,117.35000000000001,2,2,1,221,About to Sleep
16960,38,3,507.05,3,4,3,343,Needing Attention
16961,115,1,234.17000000000002,2,2,1,221,About to Sleep
16963,186,1,110.55000000000001,1,2,1,121,Lost Customers
16965,226,1,201.19,1,2,1,121,Lost Customers
16966,7,7,2154.97,5,5,5,555,Champions
16967,188,1,319.02,1,2,2,122,Hibernating
16968,3,2,439.43,5,3,2,532,Recent Customers
16969,38,3,650.41,3,4,3,343,Needing Attention
16971,37,1,357.21,3,2,2,322,About to Sleep
16976,266,1,251.51999999999998,1,2,2,122,Hibernating
16978,77,1,344.33,2,2,2,222,About to Sleep
16979,3,6,1852.0,5,5,4,554,Champions
16980,254,2,1028.46,1,3,4,134,Can’t Lose Them
16982,60,1,384.06,3,2,2,322,About to Sleep
16983,12,6,1742.38,4,5,4,454,Loyal Customers
16984,87,2,4459.52,2,3,5,235,Can’t Lose Them
16985,16,9,4530.8,4,5,5,455,Loyal Customers
16986,29,2,1873.2,4,3,4,434,Potential Loyalist
16987,2,7,1616.8,5,5,4,554,Champions
16988,4,1,126.12,5,2,1,521,Recent Customers
16989,6,6,1133.25,5,5,4,554,Champions
16990,218,1,179.0,1,2,1,121,Lost Customers
16992,10,5,1614.31,5,5,4,554,Champions
16996,29,4,1329.42,4,4,4,444,Loyal Customers
16997,287,3,702.0,1,4,3,143,At Risk
16998,149,4,295.0,2,4,2,242,At Risk
16999,22,2,484.82,4,3,3,433,Potential Loyalist
17001,0,10,3591.61,5,5,5,555,Champions
17002,85,3,1493.73,2,4,4,244,Can’t Lose Them
17004,45,2,1312.1399999999999,3,3,4,334,Promising
17006,4,4,781.78,5,4,3,543,Potential Loyalist
17007,50,4,682.8100000000001,3,4,3,343,Needing Attention
17010,17,1,195.36,4,2,1,421,Recent Customers
17011,29,1,270.9,4,2,2,422,Recent Customers
17014,7,3,583.4300000000001,5,4,3,543,Potential Loyalist
17015,28,3,1838.61,4,4,4,444,Loyal Customers
17017,2,15,6336.62,5,5,5,555,Champions
17018,40,2,920.1,3,3,4,334,Promising
17019,10,3,899.26,5,4,3,543,Potential Loyalist
17022,30,1,71.0,4,2,1,421,Recent Customers
17024,44,3,95.85,3,4,1,341,Others
17025,60,1,196.8,3,2,1,321,About to Sleep
17026,184,1,121.68,1,2,1,121,Lost Customers
17027,78,6,877.5600000000001,2,5,3,253,At Risk
17029,110,2,716.0,2,3,3,233,Needing Attention
17030,63,1,146.87,3,2,1,321,About to Sleep
17031,11,2,380.35,5,3,2,532,Recent Customers
17033,85,2,722.34,2,3,3,233,Needing Attention
17034,15,3,745.52,4,4,3,443,Potential Loyalist
17035,245,2,433.53000000000003,1,3,2,132,Hibernating
17037,87,1,1267.32,2,2,4,224,Can’t Lose Them
17038,29,1,112.4,4,2,1,421,Recent Customers
17040,137,1,449.73,2,2,2,222,About to Sleep
17041,26,2,766.99,4,3,3,433,Potential Loyalist
17042,2,5,1036.58,5,5,4,554,Champions
17043,31,4,1735.18,3,4,4,344,Loyal Customers
17044,24,1,948.48,4,2,4,424,Potential Loyalist
17045,112,3,339.44,2,4,2,242,At Risk
17046,156,1,642.02,2,2,3,223,At Risk
17047,84,3,1100.9,2,4,4,244,Can’t Lose Them
17048,117,3,925.35,2,4,4,244,Can’t Lose Them
17049,2,9,5655.03,5,5,5,555,Champions
17050,95,6,3185.64,2,5,5,255,Can’t Lose Them
17051,193,1,240.89,1,2,1,121,Lost Customers
17052,27,1,399.09,4,2,2,422,Recent Customers
17053,130,1,498.48,2,2,3,223,At Risk
17054,27,5,1356.33,4,5,4,454,Loyal Customers
17058,81,3,1179.89,2,4,4,244,Can’t Lose Them
17059,29,4,2358.03,4,4,5,445,Loyal Customers
17060,265,1,234.24,1,2,1,121,Lost Customers
17061,73,11,5232.2300000000005,2,5,5,255,Can’t Lose Them
17062,313,1,102.64,1,2,1,121,Lost Customers
17063,20,7,1461.14,4,5,4,454,Loyal Customers
17064,58,3,855.45,3,4,3,343,Needing Attention
17068,11,19,4254.6900000000005,5,5,5,555,Champions
17069,27,7,2126.5,4,5,5,455,Loyal Customers
17070,113,1,304.24,2,2,2,222,About to Sleep
17071,27,9,2429.03,4,5,5,455,Loyal Customers
17073,17,4,1446.09,4,4,4,444,Loyal Customers
17075,17,4,834.12,4,4,3,443,Potential Loyalist
17076,35,2,689.5799999999999,3,3,3,333,Others
17078,35,2,378.2,3,3,2,332,Others
17079,77,1,118.80000000000001,2,2,1,221,About to Sleep
17080,21,2,287.62,4,3,2,432,Recent Customers
17081,24,2,288.91,4,3,2,432,Recent Customers
17082,32,2,2003.8500000000001,3,3,5,335,Loyal Customers
17083,108,3,1405.78,2,4,4,244,Can’t Lose Them
17084,34,2,2747.9900000000002,3,3,5,335,Loyal Customers
17085,122,3,826.21,2,4,3,243,Needing Attention
17086,6,6,2050.08,5,5,5,555,Champions
17088,27,4,1991.01,4,4,5,445,Loyal Customers
17090,3,6,1913.45,5,5,4,554,Champions
17091,2,8,3534.31,5,5,5,555,Champions
17092,49,4,1774.03,3,4,4,344,Loyal Customers
17094,321,1,302.0,1,2,2,122,Hibernating
17095,22,3,1324.16,4,4,4,444,Loyal Customers
17096,14,4,1022.13,4,4,4,444,Loyal Customers
17097,1,7,779.7,5,5,3,553,Potential Loyalist
17100,17,2,971.74,4,3,4,434,Potential Loyalist
17101,9,4,1621.73,5,4,4,544,Loyal Customers
17102,261,1,25.5,1,2,1,121,Lost Customers
17105,158,2,665.78,2,3,3,233,Needing Attention
17107,32,6,10797.48,3,5,5,355,Loyal Customers
17109,28,6,881.29,4,5,3,453,Potential Loyalist
17110,164,1,163.29999999999998,1,2,1,121,Lost Customers
17111,46,1,231.61,3,2,1,321,About to Sleep
17114,5,8,801.12,5,5,3,553,Potential Loyalist
17115,7,3,837.5,5,4,3,543,Potential Loyalist
17117,287,1,116.2,1,2,1,121,Lost Customers
17118,317,1,157.02,1,2,1,121,Lost Customers
17119,2,2,606.91,5,3,3,533,Potential Loyalist
17120,232,1,307.46,1,2,2,122,Hibernating
17122,118,1,138.32,2,2,1,221,About to Sleep
17123,161,1,345.3,2,2,2,222,About to Sleep
17124,184,1,294.24,1,2,2,122,Hibernating
17125,49,1,230.5,3,2,1,321,About to Sleep
17126,151,4,787.5,2,4,3,243,Needing Attention
17128,334,1,157.09,1,2,1,121,Lost Customers
17131,4,5,2463.17,5,5,5,555,Champions
17133,15,7,4892.240000000001,4,5,5,455,Loyal Customers
17134,106,2,413.2,2,3,2,232,About to Sleep
17135,15,6,924.15,4,5,4,454,Loyal Customers
17138,275,1,380.5,1,2,2,122,Hibernating
17139,15,12,10650.77,4,5,5,455,Loyal Customers
17140,246,1,454.12,1,2,2,122,Hibernating
17142,238,1,579.0,1,2,3,123,Hibernating
17144,0,2,984.57,5,3,4,534,Potential Loyalist
17146,105,2,451.53000000000003,2,3,2,232,About to Sleep
17147,22,4,1714.59,4,4,4,444,Loyal Customers
17148,51,1,124.88,3,2,1,321,About to Sleep
17152,194,3,1689.5,1,4,4,144,Can’t Lose Them
17153,23,1,213.78,4,2,1,421,Recent Customers
17154,74,1,329.34,2,2,2,222,About to Sleep
17155,17,2,251.7,4,3,2,432,Recent Customers
17157,7,2,319.0,5,3,2,532,Recent Customers
17158,31,2,853.1800000000001,3,3,3,333,Others
17159,21,3,1538.88,4,4,4,444,Loyal Customers
17160,30,6,3518.03,4,5,5,455,Loyal Customers
17162,28,10,1715.46,4,5,4,454,Loyal Customers
17163,21,2,293.1,4,3,2,432,Recent Customers
17164,32,7,2467.35,3,5,5,355,Loyal Customers
17165,283,1,158.68,1,2,1,121,Lost Customers
17166,38,2,206.34,3,3,1,331,About to Sleep
17169,57,2,835.78,3,3,3,333,Others
17171,288,1,224.91,1,2,1,121,Lost Customers
17172,78,1,317.76,2,2,2,222,About to Sleep
17173,4,8,3766.6,5,5,5,555,Champions
17174,217,1,59.9,1,2,1,121,Lost Customers
17175,43,4,1443.69,3,4,4,344,Loyal Customers
17176,201,1,306.13,1,2,2,122,Hibernating
17179,177,2,468.79,1,3,2,132,Hibernating
17180,55,4,783.97,3,4,3,343,Needing Attention
17181,56,1,84.39999999999999,3,2,1,321,About to Sleep
17183,7,6,3347.31,5,5,5,555,Champions
17186,46,2,144.0,3,3,1,331,About to Sleep
17187,226,1,203.95,1,2,1,121,Lost Customers
17188,10,6,1960.5900000000001,5,5,4,554,Champions
17189,105,1,157.18,2,2,1,221,About to Sleep
17190,58,2,444.74,3,3,2,332,Others
17191,27,4,1583.57,4,4,4,444,Loyal Customers
17193,35,7,1699.3,3,5,4,354,Loyal Customers
17194,273,1,10.0,1,2,1,121,Lost Customers
17197,29,1,1013.01,4,2,4,424,Potential Loyalist
17198,23,1,170.56,4,2,1,421,Recent Customers
17201,53,1,289.78000000000003,3,2,2,322,About to Sleep
17203,35,6,3560.08,3,5,5,355,Loyal Customers
17204,174,4,1564.56,1,4,4,144,Can’t Lose Them
17205,53,1,384.08,3,2,2,322,About to Sleep
17206,52,1,204.24,3,2,1,321,About to Sleep
17211,26,5,1537.51,4,5,4,454,Loyal Customers
17212,252,1,226.85,1,2,1,121,Lost Customers
17213,39,5,2165.38,3,5,5,355,Loyal Customers
17214,59,5,888.07,3,5,3,353,Needing Attention
17217,233,1,113.5,1,2,1,121,Lost Customers
17218,3,7,1350.69,5,5,4,554,Champions
17219,31,1,114.23,3,2,1,321,About to Sleep
17220,23,13,2870.05,4,5,5,455,Loyal Customers
17221,6,2,334.48,5,3,2,532,Recent Customers
17222,64,1,328.65,3,2,2,322,About to Sleep
17223,309,1,124.05,1,2,1,121,Lost Customers
17226,308,1,393.49,1,2,2,122,Hibernating
17227,18,5,797.07,4,5,3,453,Potential Loyalist
17228,15,6,1550.14,4,5,4,454,Loyal Customers
17229,95,2,318.76,2,3,2,232,About to Sleep
17230,263,2,878.4,1,3,3,133,At Risk
17231,11,9,2892.71,5,5,5,555,Champions
17232,2,2,417.77,5,3,2,532,Recent Customers
17233,34,1,190.88,3,2,1,321,About to Sleep
17234,182,1,149.89,1,2,1,121,Lost Customers
17235,24,1,208.16,4,2,1,421,Recent Customers
17236,12,5,789.85,4,5,3,453,Potential Loyalist
17237,10,2,314.69,5,3,2,532,Recent Customers
17238,2,15,3349.01,5,5,5,555,Champions
17239,312,1,382.5,1,2,2,122,Hibernating
17242,107,2,1135.04,2,3,4,234,Can’t Lose Them
17243,0,23,7711.9,5,5,5,555,Champions
17244,52,1,954.9,3,2,4,324,Promising
17245,204,1,171.45000000000002,1,2,1,121,Lost Customers
17247,14,1,280.09000000000003,4,2,2,422,Recent Customers
17248,119,1,318.65,2,2,2,222,About to Sleep
17250,3,2,381.97,5,3,2,532,Recent Customers
17252,116,2,348.90999999999997,2,3,2,232,About to Sleep
17253,17,1,178.26,4,2,1,421,Recent Customers
17254,4,2,271.19,5,3,2,532,Recent Customers
17255,40,2,291.48,3,3,2,332,Others
17256,106,2,240.0,2,3,1,231,Hibernating
17259,147,1,213.28,2,2,1,221,About to Sleep
17262,51,4,984.5,3,4,4,344,Loyal Customers
17263,207,1,63.440000000000005,1,2,1,121,Lost Customers
17265,138,2,550.01,2,3,3,233,Needing Attention
17266,1,3,296.58,5,4,2,542,Recent Customers
17267,126,2,317.2,2,3,2,232,About to Sleep
17268,107,4,763.64,2,4,3,243,Needing Attention
17272,41,4,2148.63,3,4,5,345,Loyal Customers
17274,34,1,107.82,3,2,1,321,About to Sleep
17277,227,2,1065.3500000000001,1,3,4,134,Can’t Lose Them
17278,240,1,246.04000000000002,1,2,2,122,Hibernating
17279,57,1,187.82999999999998,3,2,1,321,About to Sleep
17282,129,3,1685.46,2,4,4,244,Can’t Lose Them
17284,59,6,1647.48,3,5,4,354,Loyal Customers
17286,21,1,151.37,4,2,1,421,Recent Customers
17287,25,5,826.36,4,5,3,453,Potential Loyalist
17288,8,6,1284.07,5,5,4,554,Champions
17289,31,3,931.02,3,4,4,344,Loyal Customers
17290,3,2,513.01,5,3,3,533,Potential Loyalist
17291,307,1,550.8000000000001,1,2,3,123,Hibernating
17293,7,8,1507.92,5,5,4,554,Champions
17295,28,3,547.0,4,4,3,443,Potential Loyalist
17297,16,1,128.18,4,2,1,421,Recent Customers
17298,100,2,498.42,2,3,3,233,Needing Attention
17299,11,4,656.61,5,4,3,543,Potential Loyalist
17301,20,1,163.24,4,2,1,421,Recent Customers
17302,14,5,1135.63,4,5,4,454,Loyal Customers
17306,10,18,8307.31,5,5,5,555,Champions
17309,94,1,82.75,2,2,1,221,About to Sleep
17311,77,2,1384.85,2,3,4,234,Can’t Lose Them
17312,138,3,644.3,2,4,3,243,Needing Attention
17313,30,1,2328.84,4,2,5,425,Promising
17314,24,8,2527.92,4,5,5,455,Loyal Customers
17315,1,37,6172.31,5,5,5,555,Champions
17317,45,3,2600.34,3,4,5,345,Loyal Customers
17320,99,2,749.7,2,3,3,233,Needing Attention
17321,7,2,657.16,5,3,3,533,Potential Loyalist
17323,14,7,906.52,4,5,3,453,Potential Loyalist
17324,17,3,859.43,4,4,3,443,Potential Loyalist
17325,279,1,96.8,1,2,1,121,Lost Customers
17329,13,2,523.11,4,3,3,433,Potential Loyalist
17330,22,2,363.9,4,3,2,432,Recent Customers
17331,123,1,175.2,2,2,1,221,About to Sleep
17333,85,1,494.25,2,2,3,223,At Risk
17334,301,2,307.02000000000004,1,3,2,132,Hibernating
17337,150,4,1981.06,2,4,5,245,Can’t Lose Them
17338,16,7,5725.9400000000005,4,5,5,455,Loyal Customers
17339,93,1,183.36,2,2,1,221,About to Sleep
17340,29,9,7992.900000000001,4,5,5,455,Loyal Customers
17341,156,2,265.68,2,3,2,232,About to Sleep
17344,45,1,157.62,3,2,1,321,About to Sleep
17345,14,4,519.6899999999999,4,4,3,443,Potential Loyalist
17346,3,13,2387.54,5,5,5,555,Champions
17347,85,1,228.96,2,2,1,221,About to Sleep
17348,14,5,1156.6,4,5,4,454,Loyal Customers
17349,178,1,98.25,1,2,1,121,Lost Customers
17350,7,4,1281.32,5,4,4,544,Loyal Customers
17351,35,3,587.15,3,4,3,343,Needing Attention
17353,128,2,1740.0,2,3,4,234,Can’t Lose Them
17354,50,1,1393.06,3,2,4,324,Promising
17356,311,1,178.22,1,2,1,121,Lost Customers
17357,23,2,384.39,4,3,2,432,Recent Customers
17358,302,1,119.15,1,2,1,121,Lost Customers
17359,10,1,127.86,5,2,1,521,Recent Customers
17360,16,3,568.24,4,4,3,443,Potential Loyalist
17361,48,3,488.2,3,4,3,343,Needing Attention
17362,238,2,312.23,1,3,2,132,Hibernating
17364,0,11,4462.68,5,5,5,555,Champions
17365,12,8,4767.36,4,5,5,455,Loyal Customers
17367,237,1,167.55,1,2,1,121,Lost Customers
17368,22,8,1878.87,4,5,4,454,Loyal Customers
17370,72,4,446.18,2,4,2,242,At Risk
17371,16,2,326.26,4,3,2,432,Recent Customers
17372,40,6,970.65,3,5,4,354,Loyal Customers
17373,39,4,646.92,3,4,3,343,Needing Attention
17374,218,2,495.77,1,3,3,133,At Risk
17375,198,2,290.39,1,3,2,132,Hibernating
17376,70,2,203.2,2,3,1,231,Hibernating
17377,23,17,3273.2400000000002,4,5,5,455,Loyal Customers
17379,10,1,389.71999999999997,5,2,2,522,Recent Customers
17381,8,26,16671.89,5,5,5,555,Champions
17382,64,1,65.4,3,2,1,321,About to Sleep
17383,3,1,193.39000000000001,5,2,1,521,Recent Customers
17384,18,2,336.4,4,3,2,432,Recent Customers
17385,14,1,256.11,4,2,2,422,Recent Customers
17386,7,6,2686.42,5,5,5,555,Champions
17387,19,2,746.81,4,3,3,433,Potential Loyalist
17388,77,4,1259.56,2,4,4,244,Can’t Lose Them
17389,0,34,31833.68,5,5,5,555,Champions
17391,163,2,508.8,1,3,3,133,At Risk
17392,306,1,145.5,1,2,1,121,Lost Customers
17394,218,1,203.86999999999998,1,2,1,121,Lost Customers
17396,38,7,6933.3,3,5,5,355,Loyal Customers
17397,21,2,681.41,4,3,3,433,Potential Loyalist
17398,114,3,653.38,2,4,3,243,Needing Attention
17400,125,4,1673.67,2,4,4,244,Can’t Lose Them
17402,4,11,2173.88,5,5,5,555,Champions
17403,35,1,263.92,3,2,2,322,About to Sleep
17404,3,13,28072.52,5,5,5,555,Champions
17405,0,3,1031.41,5,4,4,544,Loyal Customers
17406,332,2,1482.32,1,3,4,134,Can’t Lose Them
17408,162,1,32.65,2,2,1,221,About to Sleep
17409,184,2,771.85,1,3,3,133,At Risk
17410,15,5,1214.72,4,5,4,454,Loyal Customers
17411,11,3,778.94,5,4,3,543,Potential Loyalist
17412,2,5,810.3,5,5,3,553,Potential Loyalist
17414,43,2,778.0,3,3,3,333,Others
17415,79,1,507.84,2,2,3,223,At Risk
17416,29,7,6893.42,4,5,5,455,Loyal Customers
17418,41,2,463.46000000000004,3,3,2,332,Others
17419,10,10,3852.3,5,5,5,555,Champions
17420,49,2,467.98,3,3,2,332,Others
17422,15,6,1979.37,4,5,4,454,Loyal Customers
17423,45,2,698.41,3,3,3,333,Others
17425,18,2,759.1700000000001,4,3,3,433,Potential Loyalist
17426,7,6,5037.26,5,5,5,555,Champions
17427,71,1,100.8,2,2,1,221,About to Sleep
17428,0,26,16362.9,5,5,5,555,Champions
17429,127,3,524.9200000000001,2,4,3,243,Needing Attention
17430,32,1,153.16,3,2,1,321,About to Sleep
17431,312,1,403.3,1,2,2,122,Hibernating
17432,17,2,365.76,4,3,2,432,Recent Customers
17433,87,1,303.16,2,2,2,222,About to Sleep
17434,1,7,2373.82,5,5,5,555,Champions
17436,1,2,216.3,5,3,1,531,Recent Customers
17438,253,1,388.45000000000005,1,2,2,122,Hibernating
17440,156,3,186.42000000000002,2,4,1,241,Others
17442,36,6,2248.56,3,5,5,355,Loyal Customers
17443,219,1,534.24,1,2,3,123,Hibernating
17444,147,3,2940.04,2,4,5,245,Can’t Lose Them
17446,176,2,120.89999999999999,1,3,1,131,Lost Customers
17447,39,2,541.53,3,3,3,333,Others
17449,1,6,1834.95,5,5,4,554,Champions
17450,7,44,192361.95,5,5,5,555,Champions
17451,0,7,1721.4,5,5,4,554,Champions
17453,17,2,486.72,4,3,3,433,Potential Loyalist
17454,191,3,351.68,1,4,2,142,At Risk
17455,203,1,131.7,1,2,1,121,Lost Customers
17457,126,5,1737.7,2,5,4,254,Can’t Lose Them
17458,14,1,316.5,4,2,2,422,Recent Customers
17459,42,2,657.3,3,3,3,333,Others
17460,93,4,552.13,2,4,3,243,Needing Attention
17461,22,3,735.82,4,4,3,443,Potential Loyalist
17462,59,2,675.69,3,3,3,333,Others
17463,15,5,1875.8600000000001,4,5,4,454,Loyal Customers
17464,157,1,289.96000000000004,2,2,2,222,About to Sleep
17466,9,2,763.28,5,3,3,533,Potential Loyalist
17468,9,2,137.0,5,3,1,531,Recent Customers
17469,15,5,1870.97,4,5,4,454,Loyal Customers
17470,44,4,946.67,3,4,4,344,Loyal Customers
17472,190,3,697.54,1,4,3,143,At Risk
17475,78,1,194.37,2,2,1,221,About to Sleep
17480,77,1,511.82,2,2,3,223,At Risk
17481,3,4,1255.59,5,4,4,544,Loyal Customers
17483,64,3,414.04,3,4,2,342,Others
17486,260,1,396.87,1,2,2,122,Hibernating
17489,58,2,376.64,3,3,2,332,Others
17490,0,7,2092.32,5,5,5,555,Champions
17491,0,9,3231.4700000000003,5,5,5,555,Champions
17492,247,1,374.57,1,2,2,122,Hibernating
17495,7,2,497.56,5,3,3,533,Potential Loyalist
17498,75,1,272.21999999999997,2,2,2,222,About to Sleep
17499,289,1,622.88,1,2,3,123,Hibernating
17500,16,3,1138.0,4,4,4,444,Loyal Customers
17501,220,2,288.6,1,3,2,132,Hibernating
17502,8,4,689.1,5,4,3,543,Potential Loyalist
17503,2,2,558.96,5,3,3,533,Potential Loyalist
17504,205,9,2997.03,1,5,5,155,Can’t Lose Them
17505,161,2,1145.8400000000001,2,3,4,234,Can’t Lose Them
17506,75,1,302.2,2,2,2,222,About to Sleep
17507,261,2,605.58,1,3,3,133,At Risk
17508,280,1,387.31,1,2,2,122,Hibernating
17509,57,8,6083.64,3,5,5,355,Loyal Customers
17510,24,1,308.48,4,2,2,422,Recent Customers
17511,2,28,84351.3,5,5,5,555,Champions
17512,28,10,2924.9900000000002,4,5,5,455,Loyal Customers
17513,71,1,513.2,2,2,3,223,At Risk
17514,127,1,208.65,2,2,1,221,About to Sleep
17515,30,4,639.02,4,4,3,443,Potential Loyalist
17516,14,5,764.88,4,5,3,453,Potential Loyalist
