,CustomerID,Recency,Frequency,Monetary,Cluster
2545,15889,156,1,148.0,3
2546,15891,226,1,511.68,2
2547,15894,252,1,106.81,6
2548,15895,149,1,179.17,3
2549,15897,193,2,208.59,2
2550,15898,0,3,867.19,1
2551,15900,23,1,337.28000000000003,1
2552,15901,16,3,351.73,1
2553,15903,9,7,5126.76,1
2554,15904,7,1,164.68,1
2555,15906,19,7,1567.69,1
2556,15907,3,3,882.72,1
2557,15909,173,1,191.94,3
2558,15910,0,8,1228.88,1
2559,15912,177,2,264.62,2
2560,15916,15,6,1270.41,1
2561,15917,247,1,123.1,2
2562,15918,190,2,334.23,2
2563,15919,19,1,311.61,1
2564,15920,153,4,167.5,3
2565,15921,172,1,323.03000000000003,3
2566,15925,193,1,207.15,2
2567,15930,66,1,426.63,4
2568,15932,3,8,2495.87,1
2569,15933,20,3,1107.46,1
2570,15935,238,2,416.86,2
2571,15937,63,1,145.35000000000002,4
2572,15938,111,5,404.58000000000004,3
2573,15939,89,15,6115.01,4
2574,15940,310,1,35.8,6
2575,15942,133,1,337.44,3
2576,15944,276,1,325.1,6
2577,15947,82,1,1708.24,4
2578,15948,7,2,955.24,1
2579,15949,16,2,364.72,1
2580,15950,31,3,1315.89,1
2581,15951,8,2,708.22,1
2582,15952,33,4,781.91,1
2583,15953,14,7,1449.54,1
2584,15955,23,13,3843.88,1
2585,15957,31,1,428.89,1
2586,15958,73,1,104.35,4
2587,15963,19,2,470.76,1
2588,15965,16,3,652.68,1
2589,15967,22,2,397.68,1
2590,15969,2,3,666.1,1
2591,15970,303,1,314.09999999999997,6
2592,15971,17,12,4199.85,1
2593,15974,38,7,3442.15,1
2594,15975,83,1,371.01,4
2595,15976,164,2,427.64,3
2596,15977,16,2,1054.73,1
2597,15978,76,1,1098.78,4
2598,15980,88,3,2398.86,4
2599,15981,24,8,3408.48,1
2600,15983,21,1,326.75,1
2601,15984,2,9,2657.93,1
2602,15985,122,2,1142.42,3
2603,15986,29,1,168.12,1
2604,15987,11,6,1319.29,1
2605,15988,18,1,156.78,1
2606,15990,43,2,792.11,4
2607,15992,3,1,41.989999999999995,1
2608,15993,8,7,2777.67,1
2609,15994,54,1,414.27,4
2610,15996,87,5,769.33,4
2611,15998,36,4,2216.83,1
2612,16000,2,3,12393.7,1
2613,16003,29,4,1554.3700000000001,1
2614,16005,11,4,578.71,1
2615,16006,210,1,101.4,2
2616,16007,47,4,1693.81,4
2617,16008,23,3,478.78,1
2618,16009,21,4,972.11,1
2619,16010,245,2,282.3,2
2620,16011,7,14,2954.36,1
2621,16012,34,3,1415.29,1
2622,16013,3,42,34157.6,1
2623,16014,37,3,646.83,1
2624,16015,3,3,704.55,1
2625,16016,2,7,1102.49,1
2626,16017,46,1,211.88,4
2627,16018,38,2,408.9,1
2628,16019,46,8,3567.14,4
2629,16020,16,3,851.01,1
2630,16022,259,1,602.63,6
2631,16023,45,3,719.81,4
2632,16024,11,1,251.03,1
2633,16025,29,1,439.65999999999997,1
2634,16026,42,1,236.09,4
2635,16027,91,6,934.62,4
2636,16029,38,57,67738.31999999999,5
2637,16030,309,1,331.24,6
2638,16031,91,2,547.9,4
2639,16033,5,18,8471.08,1
2640,16034,195,3,437.70000000000005,2
2641,16036,86,2,758.9200000000001,4
2642,16037,269,2,554.5600000000001,6
2643,16038,7,3,471.78,1
2644,16040,64,3,1313.55,4
2645,16041,30,3,3166.4,1
2646,16042,21,5,1177.47,1
2647,16043,37,4,773.99,1
2648,16045,119,4,1340.7,3
2649,16049,39,3,1074.81,1
2650,16050,173,1,137.9,3
2651,16052,53,1,362.06,4
2652,16053,32,2,1511.95,1
2653,16054,144,1,783.9,3
2654,16055,220,1,134.8,2
2655,16056,44,1,650.75,4
2656,16057,15,7,2263.12,1
2657,16059,65,5,1334.91,4
2658,16062,9,3,906.06,1
2659,16063,259,1,335.32,6
2660,16066,16,5,1521.04,1
2661,16070,21,2,852.15,1
2662,16071,44,1,326.24,4
2663,16072,287,1,584.3199999999999,6
2664,16073,296,1,122.4,6
2665,16076,2,10,2234.73,1
2666,16078,283,1,79.2,6
2667,16079,16,3,1352.0,1
2668,16080,81,2,217.16,4
2669,16081,55,4,2641.82,4
2670,16083,100,1,979.64,4
2671,16084,298,1,436.18,6
2672,16085,22,5,981.51,1
2673,16086,58,4,944.13,4
2674,16091,154,2,315.06,3
2675,16092,114,3,817.86,3
2676,16093,106,1,17.0,3
2677,16094,11,4,1078.23,1
2678,16096,263,1,320.62,6
2679,16097,239,1,185.04999999999998,2
2680,16098,87,6,1575.03,4
2681,16099,49,3,731.9,4
2682,16101,70,1,1290.7,4
2683,16102,41,3,1842.14,4
2684,16103,6,6,1429.64,1
2685,16104,61,1,298.21,4
2686,16105,248,1,336.96,2
2687,16106,65,1,108.38,4
2688,16107,17,7,3204.1600000000003,1
2689,16108,84,1,842.5,4
2690,16109,218,2,611.88,2
2691,16110,44,3,1320.95,4
2692,16112,142,4,195.74,3
2693,16113,182,1,161.38,2
2694,16114,170,1,135.75000000000003,3
2695,16115,9,8,1660.8799999999999,1
2696,16116,211,1,612.78,2
2697,16117,189,1,232.21,2
2698,16119,7,2,423.36,1
2699,16120,58,4,1309.14,4
2700,16121,56,2,854.66,4
2701,16122,72,3,578.7,4
2702,16123,51,1,307.78000000000003,4
2703,16124,316,1,249.0,6
2704,16126,28,4,6287.77,1
2705,16127,38,1,656.25,1
2706,16128,17,5,1880.22,1
2707,16131,51,6,3506.54,4
2708,16133,3,33,14589.04,1
2709,16134,21,1,334.56,1
2710,16135,262,1,517.55,6
2711,16136,59,3,709.38,4
2712,16139,18,3,635.4100000000001,1
2713,16140,65,1,601.04,4
2714,16141,87,1,620.4,4
2715,16142,249,1,535.34,2
2716,16143,2,4,1613.5900000000001,1
2717,16144,246,1,175.2,2
2718,16145,8,10,3496.71,1
2719,16146,156,3,734.13,3
2720,16147,133,1,375.0,3
2721,16148,295,1,76.32000000000001,6
2722,16149,4,2,280.52,1
2723,16150,42,4,1659.6,4
2724,16152,268,1,1829.04,6
2725,16153,49,4,1609.22,4
2726,16156,8,9,3092.04,1
2727,16157,15,3,656.69,1
2728,16159,281,1,348.2,6
2729,16160,64,2,1025.44,4
2730,16161,1,16,4957.37,1
2731,16162,251,1,37.4,6
2732,16163,231,1,415.00000000000006,2
2733,16164,16,3,822.48,1
2734,16168,10,26,3511.8,1
2735,16169,7,4,1822.97,1
2736,16170,50,6,1885.05,4
2737,16171,58,1,73.19999999999999,4
2738,16172,94,5,1140.21,4
2739,16173,15,6,1418.32,1
2740,16174,125,3,1009.55,3
2741,16175,93,4,1037.5900000000001,4
2742,16177,49,1,331.95,4
2743,16178,137,1,197.9,3
2744,16179,60,1,215.83,4
2745,16180,99,8,10254.18,4
2746,16181,72,1,305.54,4
2747,16182,71,4,6617.65,4
2748,16183,66,1,338.71000000000004,4
2749,16184,63,6,1158.79,4
2750,16185,16,2,529.41,1
2751,16186,22,11,3699.2599999999998,1
2752,16187,31,15,6911.4400000000005,1
2753,16188,44,4,981.86,4
2754,16189,15,2,215.48,1
2755,16190,39,1,215.08,1
2756,16191,2,11,4552.92,1
2757,16193,236,1,314.45,2
2758,16198,74,1,400.68100000000004,4
2759,16200,3,2,1068.8700000000001,1
2760,16201,2,4,1863.47,1
2761,16203,58,3,422.2,4
2762,16204,22,1,384.18,1
2763,16205,30,4,757.63,1
2764,16206,54,4,537.0600000000001,4
2765,16207,24,1,394.38,1
2766,16208,44,2,664.26,4
2767,16209,88,5,2262.62,4
2768,16210,1,14,14085.66,1
2769,16211,88,1,547.02,4
2770,16212,18,2,690.34,1
2771,16213,78,1,159.0,4
2772,16214,170,3,1062.75,3
2773,16215,80,1,242.35,4
2774,16216,266,1,914.9300000000001,6
2775,16217,234,2,304.25,2
2776,16218,29,6,2613.38,1
2777,16221,36,2,694.12,1
2778,16222,317,1,773.55,6
2779,16224,56,4,1295.3,4
2780,16225,44,5,1096.32,4
2781,16226,202,3,255.12,2
2782,16227,224,1,314.22,2
2783,16229,86,2,1010.6,4
2784,16230,189,2,542.03,2
2785,16232,43,4,990.88,4
2786,16233,70,2,389.28000000000003,4
2787,16235,40,5,867.3100000000001,1
2788,16236,77,1,432.2,4
2789,16239,56,2,414.2,4
2790,16240,23,2,3718.8,1
2791,16241,9,12,2312.66,1
2792,16242,7,7,3579.86,1
2793,16243,33,2,409.1,1
2794,16244,211,1,466.12,2
2795,16245,23,3,1413.66,1
2796,16247,169,1,114.56,3
2797,16248,61,1,152.94,4
2798,16249,52,5,1800.07,4
2799,16250,260,1,163.3,6
2800,16253,66,2,3683.86,4
2801,16255,16,7,2245.66,1
2802,16256,266,1,752.4300000000001,6
2803,16257,176,1,46.95,2
2804,16258,44,5,5203.51,4
2805,16260,50,1,1035.45,4
2806,16261,16,4,726.04,1
2807,16265,8,7,4606.1900000000005,1
2808,16266,73,7,861.89,4
2809,16268,70,2,667.65,4
2810,16271,2,4,1271.42,1
2811,16272,116,1,411.7,3
2812,16275,196,1,559.87,2
2813,16276,176,1,810.6,2
2814,16278,99,1,566.38,4
2815,16279,20,3,1502.78,1
2816,16281,71,1,2062.06,4
2817,16282,339,1,168.3,6
2818,16283,5,5,1570.81,1
2819,16284,30,2,812.68,1
2820,16287,169,1,142.5,3
2821,16292,121,1,302.25,3
2822,16293,21,9,1870.24,1
2823,16295,9,4,1328.55,1
2824,16297,268,1,301.9,6
2825,16298,22,3,598.2,1
2826,16302,126,1,233.22,3
2827,16303,25,3,5360.63,1
2828,16305,138,1,361.22,3
2829,16306,213,5,564.17,2
2830,16308,37,4,2560.0,1
2831,16309,105,2,706.57,3
2832,16311,17,2,616.26,1
2833,16313,2,2,274.15000000000003,1
2834,16315,330,1,226.37,6
2835,16316,63,7,2630.69,4
2836,16317,119,3,1341.65,3
2837,16318,34,1,328.15000000000003,1
2838,16319,217,1,404.40000000000003,2
2839,16320,171,2,1038.46,3
2840,16321,71,5,373.65000000000003,4
2841,16322,0,2,326.75,1
2842,16323,195,1,207.50000000000003,2
2843,16324,127,3,408.59000000000003,3
2844,16325,46,3,594.24,4
2845,16326,5,14,3039.2200000000003,1
2846,16327,13,5,3284.67,1
2847,16330,17,3,251.91,1
2848,16332,27,7,1582.8,1
2849,16333,7,22,26626.8,1
2850,16337,36,1,151.05,1
2851,16338,156,1,214.8,3
2852,16339,283,1,94.05,6
2853,16340,106,1,534.31,3
2854,16341,24,4,1971.8700000000001,1
2855,16342,74,4,322.41,4
2856,16343,15,2,328.58,1
2857,16344,157,1,101.10000000000001,3
2858,16345,43,1,565.46,4
2859,16347,10,2,847.45,1
2860,16348,31,7,1415.65,1
2861,16349,290,1,53.5,6
2862,16350,20,4,1116.47,1
2863,16351,332,1,153.9,6
2864,16352,17,2,494.44,1
2865,16353,3,19,6165.71,1
2866,16354,62,2,395.8,4
2867,16356,197,3,211.77,2
2868,16357,32,3,658.88,1
2869,16358,0,4,2027.5,1
2870,16359,6,9,1750.92,1
2871,16360,4,6,3450.41,1
2872,16361,9,4,891.21,1
2873,16362,31,5,709.99,1
2874,16363,52,1,109.36000000000001,4
2875,16364,11,2,705.79,1
2876,16365,17,7,1171.96,1
2877,16366,18,1,327.3,1
2878,16367,36,1,633.58,1
2879,16368,1,2,479.91,1
2880,16369,17,3,1545.41,1
2881,16370,81,4,1301.91,4
2882,16372,32,2,355.73,1
2883,16374,65,2,466.73,4
2884,16376,8,2,974.96,1
2885,16377,266,1,676.2,6
2886,16378,246,3,362.95,2
2887,16379,3,4,2157.4,1
2888,16380,60,1,1743.1499999999999,4
2889,16383,74,2,643.76,4
2890,16384,89,2,584.5,4
2891,16385,59,2,407.66,4
2892,16386,28,2,302.57,1
2893,16387,322,1,94.36,6
2894,16389,52,4,1382.0700000000002,4
2895,16392,269,1,217.89000000000001,6
2896,16393,1,11,2749.41,1
2897,16394,56,5,1555.34,4
2898,16395,60,5,1482.06,4
2899,16398,153,2,1705.8,3
2900,16399,18,2,408.02,1
2901,16400,94,1,303.93,4
2902,16401,0,12,4098.32,1
2903,16402,264,1,87.8,6
2904,16403,311,1,177.5,6
2905,16404,69,1,443.05,4
2906,16405,301,2,167.25,6
2907,16406,18,1,154.35,1
2908,16407,12,10,2079.68,1
2909,16409,35,5,2022.98,1
2910,16411,18,1,83.15,1
2911,16412,53,1,135.99,4
2912,16413,56,1,262.2,4
2913,16414,21,2,126.25,1
2914,16415,43,1,200.27,4
2915,16416,26,3,1051.4,1
2916,16418,44,3,631.12,4
2917,16419,112,6,958.71,3
2918,16422,16,48,32659.08,5
2919,16423,24,1,346.12,1
2920,16424,190,1,133.56,2
2921,16425,301,1,302.7,6
2922,16426,1,10,1862.51,1
2923,16427,262,2,241.06,6
2924,16429,105,1,284.55,3
2925,16430,56,1,300.85,4
2926,16431,212,3,623.28,2
2927,16432,63,1,287.40000000000003,4
2928,16433,27,1,184.26,1
2929,16434,28,7,1511.8,1
2930,16438,5,5,798.35,1
2931,16440,7,5,3640.67,1
2932,16441,66,2,381.2,4
2933,16442,1,2,462.24,1
2934,16444,45,4,654.67,4
2935,16445,33,1,230.51,1
2936,16446,0,2,168472.5,5
2937,16447,135,1,255.91,3
2938,16448,197,1,182.99,2
2939,16449,197,2,707.69,2
2940,16450,149,1,311.92,3
2941,16451,87,1,266.97,4
2942,16454,44,2,6.9,4
2943,16455,63,4,1309.2,4
2944,16456,98,4,1370.78,4
2945,16457,217,1,208.36,2
2946,16458,2,17,3288.84,1
2947,16460,27,3,811.23,1
2948,16461,177,1,142.92,2
2949,16462,73,3,136.0,4
2950,16463,20,4,1422.4,1
2951,16464,19,3,1298.66,1
2952,16466,33,7,1595.96,1
2953,16468,73,1,74.9,4
2954,16469,23,4,625.42,1
2955,16470,51,3,536.4300000000001,4
2956,16471,274,1,223.95000000000002,6
2957,16473,164,3,316.11,3
2958,16474,6,7,1810.65,1
2959,16475,87,4,544.3,4
2960,16477,63,5,1950.06,4
2961,16478,24,3,331.0,1
2962,16479,9,2,300.83,1
2963,16480,75,1,769.29,4
2964,16482,15,1,220.62,1
2965,16483,191,1,139.35,2
2966,16484,173,2,404.3,3
2967,16485,76,1,363.65,4
2968,16488,32,3,498.8,1
2969,16491,46,1,731.5,4
2970,16493,79,4,1351.63,4
2971,16494,296,1,826.53,6
2972,16495,2,3,648.26,1
2973,16496,8,3,1599.52,1
2974,16497,49,6,2965.69,4
2975,16498,160,2,100.97,3
2976,16500,4,6,400.86,1
2977,16503,106,3,943.84,3
2978,16504,24,1,465.88,1
2979,16505,31,1,777.6,1
2980,16506,19,2,90.30000000000001,1
2981,16509,296,1,363.70000000000005,6
2982,16511,21,3,918.33,1
2983,16513,4,4,874.59,1
2984,16515,51,5,1624.14,4
2985,16516,29,1,101.69999999999999,1
2986,16517,276,1,162.70000000000002,6
2987,16518,60,2,484.32,4
2988,16519,24,1,111.38,1
2989,16520,185,2,720.8100000000001,2
2990,16523,1,21,9408.470000000001,1
2991,16525,1,24,12225.01,1
2992,16526,171,1,290.36,3
2993,16527,80,1,228.06,4
2994,16528,3,1,244.41,1
2995,16529,189,1,455.25,2
2996,16531,21,6,1151.77,1
2997,16532,17,3,6748.8,1
2998,16533,18,3,1082.81,1
2999,16535,4,1,593.75,1
3000,16536,109,1,548.12,3
3001,16539,2,2,641.56,1
3002,16542,53,1,119.62,4
3003,16545,164,1,339.3,3
3004,16546,290,1,487.75,6
3005,16549,9,10,4034.9,1
3006,16550,108,4,1744.31,3
3007,16551,95,3,922.12,4
3008,16552,242,1,284.44,2
3009,16553,162,10,4110.38,3
3010,16554,41,3,837.1,4
3011,16555,34,2,285.89,1
3012,16556,66,6,3002.94,4
3013,16557,23,2,281.85,1
3014,16558,0,18,7457.9400000000005,1
3015,16560,26,1,509.23,1
3016,16561,5,2,511.12,1
3017,16563,53,1,1077.74,4
3018,16566,14,5,614.66,1
3019,16567,193,2,865.6,2
3020,16569,2,1,124.2,1
3021,16570,14,10,3738.4,1
3022,16571,26,3,1421.69,1
3023,16572,126,3,1009.6,3
3024,16573,84,2,663.61,4
3025,16574,70,1,451.44,4
3026,16581,182,1,105.84,2
3027,16582,112,1,313.62,3
3028,16584,79,2,936.08,4
3029,16586,248,1,463.95,2
3030,16587,231,1,225.15,2
3031,16589,70,3,459.24,4
3032,16591,68,1,213.5,4
3033,16592,3,16,4113.68,1
3034,16593,50,3,330.03,4
3035,16594,74,1,181.09,4
3036,16595,60,1,360.16,4
3037,16596,15,1,129.5,1
3038,16597,3,1,90.04,1
3039,16598,285,1,145.05,6
3040,16600,3,6,813.52,1
3041,16601,40,1,242.7,1
3042,16602,35,1,528.08,1
3043,16603,74,2,482.47,4
3044,16607,17,12,2692.89,1
3045,16609,14,7,5493.46,1
3046,16610,218,1,75.66,2
3047,16611,185,1,129.49,2
3048,16612,32,4,1187.66,1
3049,16613,69,1,618.59,4
3050,16614,182,1,506.19,2
3051,16616,14,2,500.42,1
3052,16617,235,1,151.85,2
3053,16618,30,5,2647.59,1
3054,16619,263,1,226.21,6
3055,16620,3,2,178.96,1
3056,16621,51,4,813.48,4
3057,16623,245,1,129.45000000000002,2
3058,16624,80,2,810.57,4
3059,16625,274,1,333.08,6
3060,16626,0,17,4413.1,1
3061,16627,78,1,322.8,4
3062,16628,29,5,2188.05,1
3063,16629,73,2,408.63,4
3064,16633,16,6,2883.1,1
3065,16634,222,1,53.1,2
3066,16637,31,4,1154.47,1
3067,16638,22,8,1609.92,1
3068,16639,30,3,1257.51,1
3069,16641,105,1,231.1,3
3070,16642,4,2,688.33,1
3071,16643,245,1,487.51,2
3072,16644,177,2,833.78,2
3073,16647,169,2,214.06,3
3074,16648,42,1,290.66,4
3075,16650,71,1,518.42,4
3076,16652,58,7,6773.97,4
3077,16653,15,2,1212.66,1
3078,16654,140,3,373.87,3
3079,16655,17,6,3789.52,1
3080,16656,21,14,8197.04,1
3081,16657,9,4,874.43,1
3082,16659,188,1,39.12,2
3083,16660,15,4,1267.65,1
3084,16666,18,1,118.98,1
3085,16667,67,2,567.1800000000001,4
3086,16668,14,6,306.72,1
3087,16669,23,3,1348.88,1
3088,16670,16,10,3692.29,1
3089,16671,27,3,1692.27,1
3090,16672,1,20,8134.9400000000005,1
3091,16674,54,2,304.24,4
3092,16676,33,4,1592.12,1
3093,16678,2,12,3109.99,1
3094,16680,42,1,183.7,4
3095,16681,72,6,1770.3400000000001,4
3096,16682,4,5,1028.0,1
3097,16684,3,24,63540.16,1
3098,16685,60,2,324.24,4
3099,16686,46,6,2608.75,4
3100,16688,0,4,1260.8600000000001,1
3101,16689,75,2,422.6,4
3102,16690,71,2,225.58,4
3103,16692,255,2,1276.0,6
3104,16693,68,2,477.86,4
3105,16696,134,4,657.9,3
3106,16697,240,1,112.75,2
3107,16698,226,2,1998.0,2
3108,16700,8,12,4739.61,1
3109,16701,8,12,4921.54,1
3110,16705,0,18,12903.27,1
3111,16706,36,3,531.35,1
3112,16708,45,1,656.63,4
3113,16709,84,5,3029.87,4
3114,16710,18,8,1948.07,1
3115,16711,2,4,1436.83,1
3116,16712,8,11,3611.31,1
3117,16713,18,13,6152.24,1
3118,16714,218,3,1129.06,2
3119,16715,77,1,301.71999999999997,4
3120,16716,266,2,901.2,6
3121,16717,23,5,3535.83,1
3122,16719,14,6,1339.49,1
3123,16720,25,1,152.95,1
3124,16721,261,1,292.47,6
3125,16722,16,11,3931.29,1
3126,16723,90,2,576.4,4
3127,16725,301,4,437.82,6
3128,16726,25,4,1229.17,1
3129,16728,45,4,1048.28,4
3130,16729,37,21,7199.08,1
3131,16730,51,3,743.11,4
3132,16732,31,1,603.75,1
3133,16734,51,3,646.76,4
3134,16735,78,5,2247.41,4
3135,16737,52,1,417.6,4
3136,16738,297,1,3.75,6
3137,16739,176,1,323.0,2
3138,16742,46,1,464.9,4
3139,16743,28,6,1782.85,1
3140,16744,10,7,1291.91,1
3141,16745,86,17,7180.7,4
3142,16746,4,17,6368.47,1
3143,16747,37,2,836.0600000000001,1
3144,16748,17,5,1515.9,1
3145,16750,44,5,623.93,4
3146,16751,30,1,1764.72,1
3147,16753,57,1,223.92000000000002,4
3148,16755,113,3,1475.43,3
3149,16756,214,1,239.4,2
3150,16757,318,1,106.83000000000001,6
3151,16758,64,1,369.34000000000003,4
3152,16759,7,3,789.79,1
3153,16761,96,1,316.62,4
3154,16762,19,3,1207.24,1
3155,16763,198,1,611.8499999999999,2
3156,16764,3,13,2790.9500000000003,1
3157,16765,293,1,34.0,6
3158,16766,272,2,1145.6,6
3159,16767,30,11,5575.56,1
3160,16768,47,3,478.09000000000003,4
3161,16769,259,1,361.54,6
3162,16770,57,3,494.90000000000003,4
3163,16771,32,5,2242.61,1
3164,16773,56,1,171.59,4
3165,16774,67,4,661.52,4
3166,16775,9,10,1459.61,1
3167,16776,59,1,371.54,4
3168,16777,79,2,222.62,4
3169,16778,73,2,245.94,4
3170,16779,1,20,9923.89,1
3171,16780,99,2,422.24,4
3172,16782,9,11,1701.91,1
3173,16784,19,1,107.6,1
3174,16788,122,2,594.39,3
3175,16789,7,1,80.80000000000001,1
3176,16790,3,6,1545.6200000000001,1
3177,16791,28,7,1705.78,1
3178,16792,281,2,110.38,6
3179,16793,56,1,243.84,4
3180,16794,0,10,1196.5,1
3181,16796,88,1,305.62,4
3182,16800,10,1,1162.65,1
3183,16801,162,4,1594.23,3
3184,16803,64,1,332.3,4
3185,16804,22,3,536.99,1
3186,16805,173,1,245.82,3
3187,16806,102,4,762.16,3
3188,16807,142,3,1121.59,3
3189,16808,98,2,288.42,4
3190,16809,22,5,914.69,1
3191,16810,191,1,309.54,2
3192,16811,4,2,547.07,1
3193,16813,7,10,1649.68,1
3194,16814,13,20,6143.41,1
3195,16816,102,3,341.28000000000003,3
3196,16817,2,7,1237.45,1
3197,16818,10,11,3349.57,1
3198,16820,95,1,497.61,4
3199,16823,226,1,358.38,2
3200,16824,15,2,460.64,1
3201,16825,38,2,775.18,1
3202,16826,50,1,341.7,4
3203,16828,92,2,128.5,4
3204,16829,156,1,197.22,3
3205,16830,38,1,325.91,1
3206,16832,183,3,199.15,2
3207,16833,0,4,1106.53,1
3208,16834,227,1,413.46,2
3209,16835,127,1,99.1,3
3210,16836,39,2,251.87,1
3211,16837,30,11,3170.98,1
3212,16838,196,2,588.85,2
3213,16839,8,33,16042.11,1
3214,16841,36,6,1869.82,1
3215,16842,100,3,1264.19,4
3216,16843,42,16,10196.57,1
3217,16846,49,1,214.32,4
3218,16847,42,1,193.44,4
3219,16848,52,1,281.42,4
3220,16849,186,1,124.57,2
3221,16850,333,1,332.41,6
3222,16851,3,3,342.45,1
3223,16852,9,2,144.91,1
3224,16855,23,2,328.40000000000003,1
3225,16856,14,1,35.400000000000006,1
3226,16859,144,2,747.81,3
3227,16861,59,2,173.76,4
3228,16863,30,1,338.55,1
3229,16866,140,3,207.74,3
3230,16869,22,4,817.12,1
3231,16871,21,6,2812.34,1
3232,16872,76,3,680.02,4
3233,16873,4,5,4965.9800000000005,1
3234,16875,66,5,2095.53,4
3235,16877,11,6,846.62,1
3236,16878,83,1,13.3,4
3237,16880,30,7,1488.93,1
3238,16881,66,1,432.0,4
3239,16882,66,3,705.12,4
3240,16883,186,1,144.45,2
3241,16884,37,2,429.84,1
3242,16885,14,2,272.46,1
3243,16887,34,1,192.32999999999998,1
3244,16889,194,3,1578.67,2
3245,16891,1,4,525.17,1
3246,16892,0,5,518.19,1
3247,16895,64,1,202.27,4
3248,16897,298,2,289.78,6
3249,16898,25,2,388.95,1
3250,16899,7,5,1100.51,1
3251,16900,16,3,887.11,1
3252,16902,115,1,1706.88,3
3253,16903,28,1,363.2,1
3254,16904,3,14,3311.3,1
3255,16905,4,6,2783.2,1
3256,16906,81,4,559.59,4
3257,16907,28,4,748.84,1
3258,16909,71,1,379.14,4
3259,16910,3,8,1508.96,1
3260,16912,28,11,2555.58,1
3261,16913,289,1,113.44,6
3262,16914,35,1,183.76,1
3263,16915,8,6,621.6800000000001,1
3264,16916,23,1,365.98,1
3265,16917,276,1,391.52,6
3266,16918,49,6,1068.82,4
3267,16919,155,9,2052.2400000000002,3
3268,16921,60,1,154.18,4
3269,16923,11,18,6518.58,1
3270,16924,20,3,829.89,1
3271,16927,115,2,324.95,3
3272,16928,79,16,2698.45,4
3273,16929,3,7,1295.39,1
3274,16930,25,3,378.89,1
3275,16931,4,19,4190.21,1
3276,16932,52,1,150.23000000000002,4
3277,16933,0,2,563.23,1
3278,16934,54,2,931.03,4
3279,16936,25,1,261.9,1
3280,16938,8,4,2711.6800000000003,1
3281,16940,51,3,3049.88,4
3282,16942,12,9,1904.99,1
3283,16943,211,3,816.73,2
3284,16945,21,18,4065.65,1
3285,16947,235,1,406.48,2
3286,16948,138,3,435.02,3
3287,16949,3,6,1286.27,1
3288,16950,56,2,1006.56,4
3289,16951,134,3,1277.75,3
3290,16952,108,2,167.61,3
3291,16953,29,1,20.8,1
3292,16954,0,8,1738.28,1
3293,16955,184,2,329.57,2
3294,16956,17,1,308.74,1
3295,16957,238,2,416.64,2
3296,16959,86,1,117.35000000000001,4
3297,16960,38,3,507.05,1
3298,16961,115,1,234.17000000000002,3
3299,16963,186,1,110.55000000000001,2
3300,16965,226,1,201.19,2
3301,16966,7,7,2154.97,1
3302,16967,188,1,319.02,2
3303,16968,3,2,439.43,1
3304,16969,38,3,650.41,1
3305,16971,37,1,357.21,1
3306,16976,266,1,251.51999999999998,6
3307,16978,77,1,344.33,4
3308,16979,3,6,1852.0,1
3309,16980,254,2,1028.46,6
3310,16982,60,1,384.06,4
3311,16983,12,6,1742.38,1
3312,16984,87,2,4459.52,4
3313,16985,16,9,4530.8,1
3314,16986,29,2,1873.2,1
3315,16987,2,7,1616.8,1
3316,16988,4,1,126.12,1
3317,16989,6,6,1133.25,1
3318,16990,218,1,179.0,2
3319,16992,10,5,1614.31,1
3320,16996,29,4,1329.42,1
3321,16997,287,3,702.0,6
3322,16998,149,4,295.0,3
3323,16999,22,2,484.82,1
3324,17001,0,10,3591.61,1
3325,17002,85,3,1493.73,4
3326,17004,45,2,1312.1399999999999,4
3327,17006,4,4,781.78,1
3328,17007,50,4,682.8100000000001,4
3329,17010,17,1,195.36,1
3330,17011,29,1,270.9,1
3331,17014,7,3,583.4300000000001,1
3332,17015,28,3,1838.61,1
3333,17017,2,15,6336.62,1
3334,17018,40,2,920.1,1
3335,17019,10,3,899.26,1
3336,17022,30,1,71.0,1
3337,17024,44,3,95.85,4
3338,17025,60,1,196.8,4
3339,17026,184,1,121.68,2
3340,17027,78,6,877.5600000000001,4
3341,17029,110,2,716.0,3
3342,17030,63,1,146.87,4
3343,17031,11,2,380.35,1
3344,17033,85,2,722.34,4
3345,17034,15,3,745.52,1
3346,17035,245,2,433.53000000000003,2
3347,17037,87,1,1267.32,4
3348,17038,29,1,112.4,1
3349,17040,137,1,449.73,3
3350,17041,26,2,766.99,1
3351,17042,2,5,1036.58,1
3352,17043,31,4,1735.18,1
3353,17044,24,1,948.48,1
3354,17045,112,3,339.44,3
3355,17046,156,1,642.02,3
3356,17047,84,3,1100.9,4
3357,17048,117,3,925.35,3
3358,17049,2,9,5655.03,1
3359,17050,95,6,3185.64,4
3360,17051,193,1,240.89,2
3361,17052,27,1,399.09,1
3362,17053,130,1,498.48,3
3363,17054,27,5,1356.33,1
3364,17058,81,3,1179.89,4
3365,17059,29,4,2358.03,1
3366,17060,265,1,234.24,6
3367,17061,73,11,5232.2300000000005,4
3368,17062,313,1,102.64,6
3369,17063,20,7,1461.14,1
3370,17064,58,3,855.45,4
3371,17068,11,19,4254.6900000000005,1
3372,17069,27,7,2126.5,1
3373,17070,113,1,304.24,3
3374,17071,27,9,2429.03,1
3375,17073,17,4,1446.09,1
